lat lon
321.3378 64.2749
321.3188 64.2526
321.3228 64.2292
321.3124 64.2052
321.2840 64.1793
321.2816 64.1511
321.2658 64.1287
321.2250 64.1001
321.2122 64.0671
321.1907 64.0466
321.1353 64.0170
321.1081 63.9809
321.0805 63.9623
321.0107 63.9345
320.9676 63.8981
320.9333 63.8815
320.8532 63.8586
320.7960 63.8250
320.7546 63.8105
320.6710 63.7943
320.6415 63.7817
320.6538 63.7723
320.6726 63.7411
320.6726 63.7198
320.6929 63.7008
320.7053 63.6702
320.7009 63.6468
320.7187 63.6252
320.7246 63.5953
320.7153 63.5718
320.7287 63.5492
320.7283 63.5200
320.7143 63.4970
320.7229 63.4739
320.7167 63.4454
320.6984 63.4235
320.7022 63.4006
320.6903 63.3728
320.6686 63.3525
320.6679 63.3302
320.6509 63.3031
320.6267 63.2847
320.6221 63.2636
320.6001 63.2372
320.5744 63.2208
320.5667 63.2012
320.5402 63.1754
320.5138 63.1610
320.5038 63.1431
320.4730 63.1180
320.4467 63.1056
320.4352 63.0894
320.4003 63.0649
320.3748 63.0543
320.3623 63.0398
320.3238 63.0159
320.2993 63.0069
320.2863 62.9939
320.2445 62.9707
320.2214 62.9631
320.2083 62.9516
320.1634 62.9290
320.1418 62.9226
320.1290 62.9124
320.0813 62.8904
320.0612 62.8850
320.0488 62.8761
319.9987 62.8547
319.9801 62.8501
319.9683 62.8422
319.9160 62.8214
319.8989 62.8176
319.8877 62.8106
319.8335 62.7904
319.8179 62.7872
319.8074 62.7810
319.7516 62.7615
319.7373 62.7587
319.7276 62.7533
319.6705 62.7343
319.6576 62.7320
319.6485 62.7272
319.5905 62.7089
319.5787 62.7069
319.5704 62.7026
319.5117 62.6849
319.5013 62.6833
319.4938 62.6796
319.4347 62.6624
319.4261 62.6612
319.4199 62.6582
319.3607 62.6415
319.3543 62.6406
319.3496 62.6384
319.2905 62.6222
319.2862 62.6216
319.2831 62.6202
319.2243 62.6042
319.2222 62.6040
319.2207 62.6033
319.1628 62.5877
319.1079 62.5729
319.0583 62.5593
319.0144 62.5470
318.9864 62.5388
318.9886 62.5209
318.9920 62.4999
318.9966 62.4767
319.0022 62.4513
319.0088 62.4241
319.0160 62.3949
319.0237 62.3645
319.0236 62.3640
319.0240 62.3636
319.0316 62.3327
319.0312 62.3315
319.0322 62.3303
319.0396 62.2993
319.0389 62.2972
319.0405 62.2952
319.0472 62.2643
319.0462 62.2613
319.0484 62.2585
319.0544 62.2277
319.0529 62.2238
319.0557 62.2201
319.0606 62.1895
319.0586 62.1846
319.0619 62.1800
319.0655 62.1496
319.0629 62.1438
319.0666 62.1382
319.0686 62.1080
319.0655 62.1017
319.0692 62.0955
319.0696 62.0656
319.0662 62.0594
319.0695 62.0533
319.0684 62.0236
319.0647 62.0175
319.0677 62.0114
319.0651 61.9820
319.0612 61.9761
319.0637 61.9701
319.0597 61.9410
319.0556 61.9352
319.0578 61.9294
319.0523 61.9004
319.0481 61.8949
319.0499 61.8892
319.0431 61.8604
319.0388 61.8551
319.0403 61.8495
319.0323 61.8210
319.0278 61.8159
319.0290 61.8105
319.0198 61.7822
319.0152 61.7773
319.0162 61.7721
319.0058 61.7440
319.0012 61.7393
319.0020 61.7343
318.9904 61.7064
318.9859 61.7020
318.9864 61.6971
318.9738 61.6694
318.9693 61.6652
318.9696 61.6606
318.9561 61.6331
318.9516 61.6291
318.9518 61.6247
318.9373 61.5974
318.9329 61.5937
318.9329 61.5895
318.9175 61.5623
318.9134 61.5588
318.9132 61.5549
318.8970 61.5278
318.8930 61.5246
318.8927 61.5209
318.8758 61.4940
318.8719 61.4910
318.8716 61.4875
318.8539 61.4607
318.8503 61.4580
318.8499 61.4548
318.8316 61.4281
318.8281 61.4256
318.8277 61.4226
318.8088 61.3961
318.8056 61.3938
318.8051 61.3911
318.7857 61.3646
318.7827 61.3626
318.7823 61.3601
318.7623 61.3338
318.7597 61.3319
318.7592 61.3297
318.7389 61.3035
318.7365 61.3019
318.7360 61.2999
318.7153 61.2738
318.7132 61.2724
318.7128 61.2707
318.6918 61.2446
318.6900 61.2434
318.6896 61.2419
318.6683 61.2159
318.6668 61.2150
318.6665 61.2138
318.6450 61.1878
318.6439 61.1871
318.6436 61.1862
318.6220 61.1603
318.6212 61.1598
318.6210 61.1591
318.5993 61.1332
318.5989 61.1330
318.5988 61.1327
318.5770 61.1068
318.5770 61.1067
318.5769 61.1067
318.5554 61.0810
318.5343 61.0558
318.5138 61.0311
318.4939 61.0068
318.4746 60.9830
318.4560 60.9596
318.4382 60.9367
318.4211 60.9142
318.4048 60.8920
318.3893 60.8702
318.3747 60.8488
318.3608 60.8277
318.3478 60.8070
318.3356 60.7865
318.3243 60.7663
318.3139 60.7463
318.3043 60.7266
318.2956 60.7069
318.2874 60.6867
318.2794 60.6652
318.2717 60.6423
318.2641 60.6181
318.2566 60.5926
318.2492 60.5658
318.2418 60.5379
318.2343 60.5089
318.2266 60.4793
318.2262 60.4789
318.2264 60.4784
318.2186 60.4488
318.2178 60.4478
318.2181 60.4467
318.2101 60.4172
318.2088 60.4156
318.2092 60.4140
318.2009 60.3847
318.1991 60.3825
318.1996 60.3802
318.1909 60.3512
318.1884 60.3484
318.1891 60.3455
318.1797 60.3168
318.1767 60.3134
318.1773 60.3097
318.1673 60.2814
318.1635 60.2773
318.1642 60.2729
318.1533 60.2450
318.1487 60.2403
318.1493 60.2351
318.1374 60.2076
318.1319 60.2022
318.1323 60.1962
318.1193 60.1692
318.1128 60.1631
318.1128 60.1563
318.0987 60.1299
318.0909 60.1230
318.0904 60.1153
318.0749 60.0894
318.0657 60.0819
318.0647 60.0732
318.0477 60.0480
318.0369 60.0398
318.0350 60.0302
318.0164 60.0056
318.0038 59.9968
318.0008 59.9861
317.9805 59.9623
317.9659 59.9529
317.9615 59.9413
317.9394 59.9183
317.9225 59.9083
317.9164 59.8958
317.8924 59.8736
317.8731 59.8633
317.8651 59.8499
317.8389 59.8285
317.8171 59.8181
317.8068 59.8039
317.7785 59.7835
317.7540 59.7731
317.7413 59.7584
317.7106 59.7390
317.6836 59.7288
317.6682 59.7139
317.6351 59.6954
317.6058 59.6858
317.5878 59.6708
317.5521 59.6534
317.5208 59.6446
317.5001 59.6298
317.4617 59.6135
317.4288 59.6057
317.4059 59.5915
317.3646 59.5763
317.3308 59.5697
317.3058 59.5563
317.2616 59.5423
317.2273 59.5370
317.2010 59.5246
317.1537 59.5119
317.1195 59.5078
317.0922 59.4967
317.0417 59.4852
317.0083 59.4824
316.9806 59.4726
316.9267 59.4624
316.8945 59.4608
316.8669 59.4522
316.8095 59.4435
316.7788 59.4429
316.7517 59.4356
316.6907 59.4282
316.6618 59.4285
316.6356 59.4223
316.5708 59.4164
316.5438 59.4175
316.5187 59.4124
316.4500 59.4079
316.4249 59.4096
316.4011 59.4054
316.3284 59.4025
316.3053 59.4047
316.2828 59.4012
316.2059 59.4000
316.1846 59.4024
316.1635 59.3997
316.1218 59.3999
316.0848 59.3985
316.0614 59.4007
316.0385 59.3973
315.9656 59.3964
315.9410 59.3993
315.9164 59.3963
315.8468 59.3971
315.8212 59.4008
315.7950 59.3983
315.7287 59.4008
315.7023 59.4054
315.6746 59.4035
315.6113 59.4076
315.5843 59.4132
315.5554 59.4120
315.4950 59.4177
315.4679 59.4242
315.4379 59.4239
315.3804 59.4311
315.3534 59.4385
315.3228 59.4392
315.2679 59.4478
315.2416 59.4561
315.2107 59.4577
315.1583 59.4677
315.1330 59.4768
315.1024 59.4793
315.0524 59.4906
315.0284 59.5004
314.9984 59.5038
314.9506 59.5163
314.9283 59.5265
314.8994 59.5307
314.8538 59.5445
314.8334 59.5550
314.8059 59.5598
314.7622 59.5747
314.7439 59.5852
314.7182 59.5906
314.6763 59.6065
314.6600 59.6169
314.6362 59.6226
314.5961 59.6395
314.5819 59.6496
314.5601 59.6554
314.5215 59.6733
314.5093 59.6830
314.4896 59.6888
314.4525 59.7076
314.4421 59.7166
314.4245 59.7223
314.3887 59.7419
314.3799 59.7503
314.3644 59.7557
314.3297 59.7760
314.3224 59.7837
314.3088 59.7887
314.2753 59.8098
314.2692 59.8166
314.2574 59.8212
314.2248 59.8429
314.2199 59.8489
314.2098 59.8531
314.1780 59.8753
314.1741 59.8805
314.1656 59.8842
314.1345 59.9069
314.1314 59.9112
314.1244 59.9144
314.0938 59.9375
314.0915 59.9410
314.0859 59.9436
314.0557 59.9671
314.0540 59.9698
314.0498 59.9718
314.0199 59.9956
314.0187 59.9975
314.0158 59.9989
313.9861 60.0230
313.9854 60.0241
313.9837 60.0249
313.9540 60.0492
313.9538 60.0495
313.9533 60.0497
313.9240 60.0737
313.8957 60.0967
313.8687 60.1183
313.8430 60.1385
313.8184 60.1574
313.7950 60.1748
313.7727 60.1907
313.7516 60.2051
313.7318 60.2181
313.7131 60.2295
313.6958 60.2395
313.6798 60.2482
313.6645 60.2559
313.6490 60.2631
313.6330 60.2701
313.6167 60.2766
313.6003 60.2827
313.5840 60.2883
313.5682 60.2932
313.5531 60.2976
313.5388 60.3013
313.5258 60.3043
313.5143 60.3067
313.5044 60.3085
313.4965 60.3098
313.4906 60.3105
313.4852 60.3111
313.4769 60.3118
313.4638 60.3125
313.4453 60.3131
313.4215 60.3136
313.3922 60.3137
313.3574 60.3134
313.3172 60.3126
313.2718 60.3114
313.2212 60.3099
313.1658 60.3080
313.1655 60.3080
313.1653 60.3080
313.1075 60.3061
313.1048 60.3063
313.1022 60.3059
313.0443 60.3041
313.0392 60.3046
313.0342 60.3038
312.9761 60.3022
312.9686 60.3030
312.9613 60.3018
312.9031 60.3007
312.8933 60.3017
312.8836 60.3004
312.8252 60.2997
312.8131 60.3011
312.8010 60.2996
312.7425 60.2995
312.7281 60.3014
312.7137 60.2997
312.6550 60.3005
312.6393 60.3028
312.6233 60.3012
312.5646 60.3029
312.5490 60.3054
312.5328 60.3040
312.4741 60.3065
312.4587 60.3093
312.4426 60.3081
312.3840 60.3116
312.3688 60.3145
312.3526 60.3136
312.2941 60.3179
312.2791 60.3211
312.2629 60.3205
312.2046 60.3256
312.1898 60.3290
312.1734 60.3286
312.1156 60.3347
312.1008 60.3383
312.0843 60.3382
312.0269 60.3450
312.0122 60.3489
311.9956 60.3490
311.9387 60.3568
311.9241 60.3610
311.9073 60.3613
311.8510 60.3699
311.8365 60.3744
311.8195 60.3750
311.7639 60.3844
311.7495 60.3892
311.7322 60.3901
311.6774 60.4004
311.6630 60.4054
311.6456 60.4066
311.5915 60.4177
311.5772 60.4231
311.5595 60.4246
311.5064 60.4366
311.4922 60.4423
311.4742 60.4442
311.4222 60.4570
311.4080 60.4631
311.3897 60.4653
311.3388 60.4789
311.3247 60.4854
311.3062 60.4880
311.2564 60.5025
311.2425 60.5094
311.2237 60.5124
311.1752 60.5276
311.1614 60.5350
311.1423 60.5384
311.0952 60.5545
311.0817 60.5623
311.0624 60.5662
311.0167 60.5831
311.0034 60.5914
310.9839 60.5957
310.9397 60.6135
310.9269 60.6221
310.9074 60.6270
310.8649 60.6455
310.8532 60.6541
310.8348 60.6591
310.7938 60.6784
310.7834 60.6867
310.7664 60.6917
310.7268 60.7117
310.7177 60.7197
310.7021 60.7247
310.6639 60.7454
310.6559 60.7529
310.6416 60.7578
310.6047 60.7791
310.5978 60.7862
310.5849 60.7909
310.5491 60.8128
310.5432 60.8194
310.5315 60.8239
310.4968 60.8463
310.4917 60.8524
310.4813 60.8566
310.4476 60.8795
310.4433 60.8851
310.4341 60.8890
310.4013 60.9124
310.3976 60.9174
310.3895 60.9210
310.3575 60.9448
310.3545 60.9492
310.3474 60.9525
310.3161 60.9766
310.3136 60.9805
310.3075 60.9834
310.2769 61.0079
310.2748 61.0112
310.2697 61.0137
310.2396 61.0384
310.2380 61.0412
310.2337 61.0433
310.2040 61.0683
310.2028 61.0706
310.1994 61.0723
310.1700 61.0974
310.1691 61.0991
310.1666 61.1004
310.1375 61.1257
310.1369 61.1269
310.1351 61.1278
310.1062 61.1532
310.1059 61.1539
310.1049 61.1544
310.0761 61.1798
310.0760 61.1799
310.0758 61.1800
310.0474 61.2051
310.0198 61.2293
309.9930 61.2525
309.9666 61.2751
309.9398 61.2976
309.9124 61.3204
309.8845 61.3432
309.8560 61.3663
309.8270 61.3896
309.7975 61.4131
309.7676 61.4368
309.7373 61.4607
309.7065 61.4848
309.7065 61.4849
309.7065 61.4849
309.6756 61.5091
309.6755 61.5093
309.6752 61.5094
309.6443 61.5336
309.6441 61.5340
309.6435 61.5343
309.6127 61.5585
309.6124 61.5590
309.6116 61.5594
309.5809 61.5836
309.5804 61.5843
309.5793 61.5848
309.5488 61.6090
309.5482 61.6098
309.5469 61.6105
309.5165 61.6347
309.5158 61.6357
309.5142 61.6365
309.4840 61.6607
309.4833 61.6619
309.4814 61.6628
309.4514 61.6871
309.4506 61.6885
309.4484 61.6895
309.4187 61.7138
309.4178 61.7154
309.4154 61.7165
309.3860 61.7409
309.3850 61.7427
309.3824 61.7440
309.3533 61.7684
309.3522 61.7703
309.3493 61.7717
309.3206 61.7963
309.3195 61.7984
309.3164 61.7999
309.2880 61.8246
309.2868 61.8268
309.2835 61.8285
309.2556 61.8533
309.2544 61.8557
309.2508 61.8576
309.2233 61.8824
309.2221 61.8850
309.2183 61.8870
309.1913 61.9120
309.1901 61.9148
309.1861 61.9169
309.1596 61.9421
309.1584 61.9450
309.1542 61.9473
309.1283 61.9726
309.1271 61.9756
309.1228 61.9780
309.0974 62.0035
309.0963 62.0064
309.0923 62.0088
309.0675 62.0344
309.0665 62.0371
309.0629 62.0392
309.0386 62.0650
309.0378 62.0675
309.0344 62.0695
309.0106 62.0954
309.0099 62.0976
309.0069 62.0994
308.9835 62.1254
308.9829 62.1275
308.9803 62.1291
308.9572 62.1552
308.9567 62.1570
308.9544 62.1585
308.9317 62.1847
308.9313 62.1863
308.9292 62.1876
308.9068 62.2139
308.9065 62.2153
308.9047 62.2164
308.8826 62.2427
308.8823 62.2439
308.8809 62.2448
308.8589 62.2712
308.8587 62.2722
308.8575 62.2729
308.8357 62.2994
308.8355 62.3001
308.8346 62.3007
308.8129 62.3272
308.8128 62.3277
308.8122 62.3281
308.7906 62.3546
308.7905 62.3549
308.7902 62.3551
308.7685 62.3816
308.7685 62.3817
308.7685 62.3817
308.7469 62.4081
308.7256 62.4341
308.7045 62.4597
308.6835 62.4849
308.6627 62.5097
308.6419 62.5340
308.6213 62.5578
308.6006 62.5812
308.5800 62.6041
308.5593 62.6265
308.5386 62.6484
308.5179 62.6698
308.4969 62.6908
308.4755 62.7116
308.4535 62.7325
308.4308 62.7534
308.4075 62.7744
308.3836 62.7954
308.3590 62.8165
308.3339 62.8377
308.3081 62.8590
308.2817 62.8803
308.2547 62.9017
308.2271 62.9233
308.1990 62.9449
308.1703 62.9666
308.1410 62.9885
308.1112 63.0104
308.0808 63.0325
308.0500 63.0547
308.0186 63.0770
307.9867 63.0995
307.9544 63.1221
307.9216 63.1448
307.8883 63.1677
307.8547 63.1907
307.8206 63.2139
307.7861 63.2373
307.7512 63.2608
307.7159 63.2845
307.6804 63.3083
307.6803 63.3083
307.6802 63.3084
307.6445 63.3323
307.6443 63.3325
307.6439 63.3327
307.6082 63.3566
307.6077 63.3572
307.6067 63.3576
307.5709 63.3816
307.5702 63.3825
307.5686 63.3832
307.5330 63.4072
307.5320 63.4085
307.5297 63.4094
307.4943 63.4335
307.4931 63.4352
307.4902 63.4363
307.4552 63.4605
307.4537 63.4625
307.4502 63.4640
307.4156 63.4882
307.4139 63.4906
307.4098 63.4923
307.3756 63.5167
307.3737 63.5195
307.3691 63.5215
307.3356 63.5460
307.3335 63.5491
307.3282 63.5514
307.2954 63.5760
307.2932 63.5795
307.2873 63.5821
307.2554 63.6069
307.2530 63.6108
307.2466 63.6137
307.2156 63.6386
307.2131 63.6429
307.2062 63.6462
307.1761 63.6712
307.1736 63.6760
307.1662 63.6797
307.1373 63.7048
307.1348 63.7100
307.1269 63.7140
307.0992 63.7394
307.0967 63.7450
307.0884 63.7494
307.0620 63.7749
307.0596 63.7810
307.0510 63.7859
307.0259 63.8115
307.0238 63.8180
307.0148 63.8233
306.9913 63.8492
306.9894 63.8561
306.9801 63.8619
306.9582 63.8880
306.9566 63.8954
306.9472 63.9016
306.9270 63.9279
306.9258 63.9357
306.9164 63.9424
306.8979 63.9689
306.8973 63.9767
306.8882 63.9836
306.8716 64.0103
306.8715 64.0177
306.8634 64.0243
306.8485 64.0513
306.8488 64.0582
306.8416 64.0645
306.8283 64.0916
306.8290 64.0981
306.8226 64.1040
306.8108 64.1313
306.8118 64.1373
306.8061 64.1428
306.7958 64.1703
306.7970 64.1758
306.7920 64.1809
306.7829 64.2086
306.7843 64.2136
306.7800 64.2183
306.7721 64.2461
306.7735 64.2506
306.7698 64.2550
306.7630 64.2829
306.7645 64.2870
306.7612 64.2909
306.7554 64.3190
306.7568 64.3225
306.7541 64.3260
306.7492 64.3543
306.7505 64.3574
306.7482 64.3604
306.7440 64.3888
306.7453 64.3914
306.7433 64.3941
306.7399 64.4225
306.7410 64.4248
306.7394 64.4270
306.7365 64.4555
306.7375 64.4573
306.7362 64.4591
306.7338 64.4877
306.7345 64.4891
306.7336 64.4905
306.7315 64.5192
306.7321 64.5202
306.7314 64.5212
306.7296 64.5499
306.7299 64.5505
306.7295 64.5511
306.7279 64.5798
306.7280 64.5800
306.7279 64.5802
306.7263 64.6087
306.7247 64.6367
306.7230 64.6639
306.7211 64.6903
306.7189 64.7159
306.7164 64.7406
306.7135 64.7645
306.7101 64.7876
306.7062 64.8098
306.7018 64.8311
306.6968 64.8515
306.6912 64.8710
306.6851 64.8896
306.6785 64.9073
306.6712 64.9241
306.6635 64.9400
306.6553 64.9550
306.6465 64.9692
306.6370 64.9830
306.6266 64.9968
306.6150 65.0106
306.6025 65.0245
306.5889 65.0383
306.5742 65.0522
306.5585 65.0661
306.5417 65.0799
306.5239 65.0937
306.5051 65.1074
306.4853 65.1210
306.4645 65.1345
306.4427 65.1479
306.4199 65.1611
306.3962 65.1742
306.3715 65.1870
306.3460 65.1997
306.3196 65.2122
306.2923 65.2244
306.2642 65.2365
306.2340 65.2487
306.1993 65.2622
306.1587 65.2775
306.1123 65.2945
306.0615 65.3130
306.0607 65.3136
306.0593 65.3138
306.0072 65.3329
306.0042 65.3347
305.9996 65.3357
305.9479 65.3548
305.9429 65.3580
305.9349 65.3597
305.8842 65.3790
305.8772 65.3835
305.8658 65.3861
305.8163 65.4057
305.8074 65.4117
305.7927 65.4153
305.7448 65.4352
305.7342 65.4428
305.7163 65.4475
305.6703 65.4679
305.6583 65.4771
305.6374 65.4831
305.5936 65.5041
305.5806 65.5151
305.5570 65.5226
305.5158 65.5443
305.5024 65.5571
305.4764 65.5662
305.4382 65.5887
305.4250 65.6034
305.3974 65.6143
305.3624 65.6377
305.3505 65.6539
305.3224 65.6665
305.2910 65.6909
305.2816 65.7075
305.2554 65.7210
305.2277 65.7463
305.2212 65.7628
305.1975 65.7766
305.1736 65.8028
305.1698 65.8191
305.1486 65.8332
305.1287 65.8602
305.1274 65.8763
305.1086 65.8907
305.0928 65.9183
305.0940 65.9342
305.0776 65.9489
305.0658 65.9771
305.0694 65.9927
305.0553 66.0077
305.0477 66.0363
305.0537 66.0517
305.0419 66.0668
305.0386 66.0959
305.0468 66.1110
305.0374 66.1263
305.0384 66.1556
305.0489 66.1704
305.0418 66.1859
305.0472 66.2154
305.0600 66.2299
305.0551 66.2455
305.0652 66.2751
305.0801 66.2893
305.0776 66.3050
305.0923 66.3346
305.1094 66.3484
305.1093 66.3641
305.1287 66.3937
305.1481 66.4071
305.1503 66.4228
305.1746 66.4522
305.1960 66.4651
305.2007 66.4808
305.2299 66.5099
305.2535 66.5223
305.2605 66.5379
305.2948 66.5666
305.3204 66.5784
305.3299 66.5938
305.3643 66.6185
305.3367 66.6258
305.2872 66.6477
305.2563 66.6714
305.2037 66.6885
305.1619 66.7112
305.1323 66.7413
305.0755 66.7649
305.0425 66.7886
305.0224 66.8204
304.9726 66.8471
304.9480 66.8716
304.9389 66.9025
304.8996 66.9300
304.8828 66.9553
304.8834 66.9837
304.8545 67.0103
304.8450 67.0365
304.8527 67.0615
304.8331 67.0859
304.8302 67.1128
304.8424 67.1340
304.8301 67.1557
304.8331 67.1831
304.8475 67.2007
304.8405 67.2193
304.8489 67.2473
304.8637 67.2616
304.8602 67.2771
304.8734 67.3056
304.8873 67.3169
304.8861 67.3297
304.9033 67.3585
304.9155 67.3674
304.9156 67.3775
304.9363 67.4067
304.9465 67.4134
304.9472 67.4212
304.9706 67.4507
304.9784 67.4555
304.9793 67.4612
305.0048 67.4909
305.0102 67.4940
305.0109 67.4978
305.0379 67.5275
305.0408 67.5291
305.0412 67.5311
305.0690 67.5609
305.0693 67.5611
305.0693 67.5613
305.0959 67.5897
305.1191 67.6149
305.1383 67.6366
305.1537 67.6551
305.1667 67.6723
305.1790 67.6901
305.1908 67.7086
305.2021 67.7281
305.2131 67.7487
305.2240 67.7705
305.2349 67.7935
305.2459 67.8179
305.2572 67.8437
305.2689 67.8705
305.2693 67.8709
305.2692 67.8713
305.2812 67.8984
305.2825 67.8995
305.2822 67.9007
305.2946 67.9278
305.2968 67.9297
305.2964 67.9317
305.3093 67.9588
305.3125 67.9613
305.3120 67.9641
305.3257 67.9912
305.3299 67.9944
305.3293 67.9980
305.3442 68.0251
305.3494 68.0289
305.3489 68.0333
305.3651 68.0604
305.3714 68.0648
305.3711 68.0699
305.3889 68.0970
305.3962 68.1020
305.3962 68.1077
305.4159 68.1350
305.4243 68.1404
305.4248 68.1467
305.4465 68.1741
305.4561 68.1798
305.4571 68.1868
305.4811 68.2142
305.4919 68.2203
305.4935 68.2277
305.5201 68.2552
305.5320 68.2616
305.5344 68.2693
305.5638 68.2971
305.5770 68.3036
305.5802 68.3118
305.6126 68.3395
305.6274 68.3464
305.6317 68.3551
305.6670 68.3826
305.6838 68.3898
305.6894 68.3992
305.7278 68.4263
305.7469 68.4339
305.7541 68.4441
305.7956 68.4706
305.8176 68.4786
305.8269 68.4896
305.8715 68.5152
305.8970 68.5237
305.9089 68.5356
305.9567 68.5602
305.9862 68.5690
306.0015 68.5819
306.0525 68.6052
306.0869 68.6144
306.1062 68.6283
306.1605 68.6502
306.2006 68.6594
306.2250 68.6743
306.2826 68.6945
306.2984 68.6976
306.2758 68.6985
306.2145 68.6913
306.1472 68.6898
306.0726 68.6953
305.9982 68.6895
305.9324 68.6907
305.8516 68.6998
305.7675 68.6970
305.7031 68.7008
305.6272 68.7131
305.5442 68.7138
305.4813 68.7203
305.4141 68.7347
305.3369 68.7384
305.2754 68.7475
305.2180 68.7630
305.1483 68.7689
305.0880 68.7804
305.0402 68.7962
304.9786 68.8035
304.9197 68.8172
304.8805 68.8327
304.8271 68.8408
304.7694 68.8567
304.7377 68.8713
304.6917 68.8797
304.6353 68.8976
304.6098 68.9113
304.5703 68.9196
304.5152 68.9394
304.4948 68.9519
304.4610 68.9600
304.4072 68.9815
304.3909 68.9929
304.3619 69.0006
304.3093 69.0238
304.2962 69.0341
304.2713 69.0412
304.2200 69.0659
304.2095 69.0752
304.1880 69.0819
304.1379 69.1079
304.1295 69.1163
304.1109 69.1225
304.0621 69.1497
304.0552 69.1573
304.0391 69.1630
303.9916 69.1913
303.9860 69.1982
303.9719 69.2034
303.9256 69.2326
303.9211 69.2388
303.9088 69.2436
303.8638 69.2737
303.8601 69.2793
303.8493 69.2836
303.8055 69.3144
303.8025 69.3194
303.7930 69.3234
303.7505 69.3547
303.7481 69.3592
303.7396 69.3629
303.6984 69.3946
303.6963 69.3989
303.6886 69.4023
303.6487 69.4343
303.6465 69.4393
303.6377 69.4433
303.5996 69.4754
303.5973 69.4814
303.5870 69.4864
303.5513 69.5185
303.5490 69.5257
303.5372 69.5317
303.5043 69.5637
303.5023 69.5721
303.4891 69.5794
303.4596 69.6112
303.4582 69.6210
303.4436 69.6297
303.4181 69.6612
303.4177 69.6727
303.4019 69.6831
303.3810 69.7142
303.3822 69.7275
303.3656 69.7399
303.3498 69.7704
303.3536 69.7858
303.3368 69.8006
303.3266 69.8305
303.3342 69.8482
303.3182 69.8657
303.3143 69.8948
303.3273 69.9150
303.3136 69.9357
303.3165 69.9639
303.3369 69.9865
303.3277 70.0105
303.3380 70.0377
303.3682 70.0624
303.3661 70.0897
303.3844 70.1158
303.4265 70.1418
303.4346 70.1719
303.4617 70.1967
303.5169 70.2228
303.5377 70.2546
303.5741 70.2781
303.6422 70.3027
303.6769 70.3346
303.7233 70.3565
303.8016 70.3780
303.8493 70.4082
303.9062 70.4285
303.9896 70.4456
304.0064 70.4535
303.9874 70.4632
303.9623 70.4887
303.9540 70.5367
303.8986 70.5822
303.8892 70.6067
303.9003 70.6339
303.8949 70.6386
303.9122 70.6757
303.8887 70.7331
303.8977 70.7565
303.9286 70.7811
303.9283 70.7818
303.9766 70.8195
303.9945 70.8631
304.0007 70.8657
304.0112 70.8883
303.9126 70.9048
303.7983 70.9087
303.7241 70.9179
303.6131 70.9435
303.4825 70.9556
303.4150 70.9685
303.3101 71.0026
303.1771 71.0242
303.1171 71.0412
303.0407 71.0775
302.9307 71.1037
302.8784 71.1244
302.8303 71.1585
302.7467 71.1851
302.7023 71.2090
302.6748 71.2398
302.6122 71.2652
302.5757 71.2918
302.5623 71.3192
302.5154 71.3431
302.4870 71.3718
302.4835 71.3964
302.4480 71.4189
302.4277 71.4492
302.4315 71.4719
302.4045 71.4935
302.3925 71.5247
302.4023 71.5461
302.3820 71.5674
302.3785 71.5990
302.3940 71.6199
302.3794 71.6415
302.3844 71.6729
302.4063 71.6940
302.3975 71.7166
302.4111 71.7473
302.4410 71.7692
302.4388 71.7936
302.4611 71.8230
302.4988 71.8445
302.5042 71.8694
302.5349 71.8972
302.5758 71.9158
302.5874 71.9385
302.6255 71.9649
302.6664 71.9802
302.6816 71.9998
302.7261 72.0250
302.7640 72.0370
302.7804 72.0533
302.8303 72.0774
302.8630 72.0865
302.8786 72.0993
302.9328 72.1225
302.9588 72.1289
302.9718 72.1385
303.0293 72.1610
303.0476 72.1651
303.0570 72.1715
303.1167 72.1935
303.1266 72.1956
303.1318 72.1990
303.1926 72.2207
303.1937 72.2209
303.1943 72.2213
303.2492 72.2408
303.2905 72.2557
303.3166 72.2656
303.3243 72.2688
303.3287 72.2717
303.3392 72.2799
303.3537 72.2921
303.3715 72.3086
303.3925 72.3292
303.4167 72.3537
303.4434 72.3809
303.4453 72.3818
303.4454 72.3830
303.4736 72.4111
303.4786 72.4135
303.4790 72.4165
303.5086 72.4448
303.5166 72.4485
303.5175 72.4530
303.5491 72.4815
303.5566 72.4848
303.5576 72.4889
303.5911 72.5174
303.5951 72.5191
303.5957 72.5212
303.6303 72.5498
303.6305 72.5499
303.6306 72.5501
303.6634 72.5770
303.6803 72.5912
303.6565 72.6008
303.6544 72.6023
303.6500 72.6034
303.5914 72.6272
303.5858 72.6314
303.5740 72.6344
303.5168 72.6584
303.5080 72.6654
303.4891 72.6703
303.4344 72.6947
303.4229 72.7045
303.3972 72.7119
303.3462 72.7365
303.3331 72.7493
303.3019 72.7592
303.2555 72.7843
303.2443 72.7978
303.2135 72.8085
303.1720 72.8341
303.1637 72.8469
303.1365 72.8574
303.0994 72.8834
303.0938 72.8953
303.0701 72.9054
303.0371 72.9318
303.0337 72.9427
303.0133 72.9522
302.9841 72.9789
302.9825 72.9888
302.9651 72.9976
302.9394 73.0247
302.9391 73.0334
302.9245 73.0413
302.9018 73.0687
302.9025 73.0764
302.8904 73.0834
302.8704 73.1111
302.8716 73.1176
302.8618 73.1237
302.8440 73.1516
302.8456 73.1571
302.8377 73.1622
302.8219 73.1903
302.8235 73.1947
