lon lat total
0.0000 90.0000 0.3696
0.0000 89.0000 0.4867
0.0000 88.0000 0.5731
0.0000 87.0000 0.7443
0.0000 86.0000 0.8990
0.0000 85.0000 0.8098
0.0000 84.0000 0.3648
0.0000 83.0000 -0.2988
0.0000 82.0000 -0.9132
0.0000 81.0000 -1.3243
0.0000 80.0000 -1.6031
0.0000 79.0000 -1.9013
0.0000 78.0000 -2.2013
0.0000 77.0000 -2.2408
0.0000 76.0000 -1.7265
0.0000 75.0000 -0.6580
0.0000 74.0000 0.5613
0.0000 73.0000 1.3689
0.0000 72.0000 1.4562
0.0000 71.0000 0.9871
0.0000 70.0000 0.4218
0.0000 69.0000 0.1092
0.0000 68.0000 0.0214
0.0000 67.0000 -0.1285
0.0000 66.0000 -0.5135
0.0000 65.0000 -0.9408
0.0000 64.0000 -0.9867
0.0000 63.0000 -0.4116
0.0000 62.0000 0.5353
0.0000 61.0000 1.2343
0.0000 60.0000 1.1717
0.0000 59.0000 0.3709
0.0000 58.0000 -0.6012
0.0000 57.0000 -1.0716
0.0000 56.0000 -0.7768
0.0000 55.0000 -0.0322
0.0000 54.0000 0.5653
0.0000 53.0000 0.6254
0.0000 52.0000 0.2299
0.0000 51.0000 -0.2129
0.0000 50.0000 -0.3522
0.0000 49.0000 -0.1650
0.0000 48.0000 0.0962
0.0000 47.0000 0.1799
0.0000 46.0000 0.0573
0.0000 45.0000 -0.0978
0.0000 44.0000 -0.1140
0.0000 43.0000 0.0093
0.0000 42.0000 0.1242
0.0000 41.0000 0.1025
0.0000 40.0000 -0.0327
0.0000 39.0000 -0.1390
0.0000 38.0000 -0.1066
0.0000 37.0000 0.0316
0.0000 36.0000 0.1375
0.0000 35.0000 0.1089
0.0000 34.0000 -0.0219
0.0000 33.0000 -0.1252
0.0000 32.0000 -0.1047
0.0000 31.0000 0.0122
0.0000 30.0000 0.1082
0.0000 29.0000 0.0947
0.0000 28.0000 -0.0059
0.0000 27.0000 -0.0907
0.0000 26.0000 -0.0812
0.0000 25.0000 0.0035
0.0000 24.0000 0.0748
0.0000 23.0000 0.0661
0.0000 22.0000 -0.0047
0.0000 21.0000 -0.0616
0.0000 20.0000 -0.0509
0.0000 19.0000 0.0084
0.0000 18.0000 0.0512
0.0000 17.0000 0.0364
0.0000 16.0000 -0.0139
0.0000 15.0000 -0.0433
0.0000 14.0000 -0.0231
0.0000 13.0000 0.0204
0.0000 12.0000 0.0377
0.0000 11.0000 0.0112
0.0000 10.0000 -0.0274
0.0000 9.0000 -0.0339
0.0000 8.0000 -0.0007
0.0000 7.0000 0.0346
0.0000 6.0000 0.0315
0.0000 5.0000 -0.0084
0.0000 4.0000 -0.0418
0.0000 3.0000 -0.0304
0.0000 2.0000 0.0163
0.0000 1.0000 0.0488
0.0000 0.0000 0.0301
0.0000 -1.0000 -0.0231
0.0000 -2.0000 -0.0555
0.0000 -3.0000 -0.0305
0.0000 -4.0000 0.0290
0.0000 -5.0000 0.0620
0.0000 -6.0000 0.0316
0.0000 -7.0000 -0.0340
0.0000 -8.0000 -0.0681
0.0000 -9.0000 -0.0331
0.0000 -10.0000 0.0383
0.0000 -11.0000 0.0740
0.0000 -12.0000 0.0351
0.0000 -13.0000 -0.0419
0.0000 -14.0000 -0.0796
0.0000 -15.0000 -0.0374
0.0000 -16.0000 0.0449
0.0000 -17.0000 0.0850
0.0000 -18.0000 0.0401
0.0000 -19.0000 -0.0474
0.0000 -20.0000 -0.0902
0.0000 -21.0000 -0.0431
0.0000 -22.0000 0.0493
0.0000 -23.0000 0.0952
0.0000 -24.0000 0.0465
0.0000 -25.0000 -0.0508
0.0000 -26.0000 -0.1001
0.0000 -27.0000 -0.0502
0.0000 -28.0000 0.0517
0.0000 -29.0000 0.1048
0.0000 -30.0000 0.0544
0.0000 -31.0000 -0.0520
0.0000 -32.0000 -0.1094
0.0000 -33.0000 -0.0590
0.0000 -34.0000 0.0518
0.0000 -35.0000 0.1139
0.0000 -36.0000 0.0641
0.0000 -37.0000 -0.0509
0.0000 -38.0000 -0.1182
0.0000 -39.0000 -0.0697
0.0000 -40.0000 0.0492
0.0000 -41.0000 0.1223
0.0000 -42.0000 0.0759
0.0000 -43.0000 -0.0467
0.0000 -44.0000 -0.1261
0.0000 -45.0000 -0.0828
0.0000 -46.0000 0.0431
0.0000 -47.0000 0.1294
0.0000 -48.0000 0.0904
0.0000 -49.0000 -0.0383
0.0000 -50.0000 -0.1322
0.0000 -51.0000 -0.0987
0.0000 -52.0000 0.0320
0.0000 -53.0000 0.1341
0.0000 -54.0000 0.1077
0.0000 -55.0000 -0.0239
0.0000 -56.0000 -0.1348
0.0000 -57.0000 -0.1173
0.0000 -58.0000 0.0138
0.0000 -59.0000 0.1337
0.0000 -60.0000 0.1272
0.0000 -61.0000 -0.0012
0.0000 -62.0000 -0.1304
0.0000 -63.0000 -0.1372
0.0000 -64.0000 -0.0140
0.0000 -65.0000 0.1238
0.0000 -66.0000 0.1464
0.0000 -67.0000 0.0321
0.0000 -68.0000 -0.1130
0.0000 -69.0000 -0.1540
0.0000 -70.0000 -0.0530
0.0000 -71.0000 0.0966
0.0000 -72.0000 0.1580
0.0000 -73.0000 0.0763
0.0000 -74.0000 -0.0732
0.0000 -75.0000 -0.1560
0.0000 -76.0000 -0.1005
0.0000 -77.0000 0.0413
0.0000 -78.0000 0.1442
0.0000 -79.0000 0.1221
0.0000 -80.0000 -0.0005
0.0000 -81.0000 -0.1169
0.0000 -82.0000 -0.1340
0.0000 -83.0000 -0.0469
0.0000 -84.0000 0.0675
0.0000 -85.0000 0.1217
0.0000 -86.0000 0.0874
0.0000 -87.0000 0.0049
0.0000 -88.0000 -0.0621
0.0000 -89.0000 -0.0798
0.0000 -90.0000 -0.0601
1.0000 90.0000 0.3696
1.0000 89.0000 0.4798
1.0000 88.0000 0.5668
1.0000 87.0000 0.7467
1.0000 86.0000 0.9257
1.0000 85.0000 0.8874
1.0000 84.0000 0.5165
1.0000 83.0000 -0.0834
1.0000 82.0000 -0.6942
1.0000 81.0000 -1.1878
1.0000 80.0000 -1.6045
1.0000 79.0000 -2.0167
1.0000 78.0000 -2.3331
1.0000 77.0000 -2.2813
1.0000 76.0000 -1.6359
1.0000 75.0000 -0.4944
1.0000 74.0000 0.6831
1.0000 73.0000 1.3566
1.0000 72.0000 1.2935
1.0000 71.0000 0.7233
1.0000 70.0000 0.1187
1.0000 69.0000 -0.1987
1.0000 68.0000 -0.2737
1.0000 67.0000 -0.3690
1.0000 66.0000 -0.6175
1.0000 65.0000 -0.8311
1.0000 64.0000 -0.6698
1.0000 63.0000 -0.0183
1.0000 62.0000 0.8012
1.0000 61.0000 1.2190
1.0000 60.0000 0.8798
1.0000 59.0000 -0.0272
1.0000 58.0000 -0.8771
1.0000 57.0000 -1.0861
1.0000 56.0000 -0.5620
1.0000 55.0000 0.2473
1.0000 54.0000 0.7350
1.0000 53.0000 0.6133
1.0000 52.0000 0.0923
1.0000 51.0000 -0.3570
1.0000 50.0000 -0.4141
1.0000 49.0000 -0.1358
1.0000 48.0000 0.1642
1.0000 47.0000 0.2291
1.0000 46.0000 0.0666
1.0000 45.0000 -0.1130
1.0000 44.0000 -0.1297
1.0000 43.0000 0.0019
1.0000 42.0000 0.1191
1.0000 41.0000 0.0943
1.0000 40.0000 -0.0386
1.0000 39.0000 -0.1332
1.0000 38.0000 -0.0888
1.0000 37.0000 0.0485
1.0000 36.0000 0.1383
1.0000 35.0000 0.0912
1.0000 34.0000 -0.0440
1.0000 33.0000 -0.1330
1.0000 32.0000 -0.0918
1.0000 31.0000 0.0344
1.0000 30.0000 0.1207
1.0000 29.0000 0.0878
1.0000 28.0000 -0.0250
1.0000 27.0000 -0.1052
1.0000 26.0000 -0.0798
1.0000 25.0000 0.0181
1.0000 24.0000 0.0893
1.0000 23.0000 0.0690
1.0000 22.0000 -0.0143
1.0000 21.0000 -0.0745
1.0000 20.0000 -0.0567
1.0000 19.0000 0.0132
1.0000 18.0000 0.0616
1.0000 17.0000 0.0439
1.0000 16.0000 -0.0145
1.0000 15.0000 -0.0508
1.0000 14.0000 -0.0313
1.0000 13.0000 0.0174
1.0000 12.0000 0.0420
1.0000 11.0000 0.0194
1.0000 10.0000 -0.0216
1.0000 9.0000 -0.0351
1.0000 8.0000 -0.0084
1.0000 7.0000 0.0265
1.0000 6.0000 0.0298
1.0000 5.0000 -0.0017
1.0000 4.0000 -0.0320
1.0000 3.0000 -0.0259
1.0000 2.0000 0.0109
1.0000 1.0000 0.0377
1.0000 0.0000 0.0232
1.0000 -1.0000 -0.0191
1.0000 -2.0000 -0.0436
1.0000 -3.0000 -0.0214
1.0000 -4.0000 0.0265
1.0000 -5.0000 0.0495
1.0000 -6.0000 0.0205
1.0000 -7.0000 -0.0330
1.0000 -8.0000 -0.0554
1.0000 -9.0000 -0.0203
1.0000 -10.0000 0.0389
1.0000 -11.0000 0.0612
1.0000 -12.0000 0.0207
1.0000 -13.0000 -0.0441
1.0000 -14.0000 -0.0670
1.0000 -15.0000 -0.0217
1.0000 -16.0000 0.0487
1.0000 -17.0000 0.0727
1.0000 -18.0000 0.0232
1.0000 -19.0000 -0.0527
1.0000 -20.0000 -0.0784
1.0000 -21.0000 -0.0252
1.0000 -22.0000 0.0562
1.0000 -23.0000 0.0840
1.0000 -24.0000 0.0277
1.0000 -25.0000 -0.0591
1.0000 -26.0000 -0.0896
1.0000 -27.0000 -0.0307
1.0000 -28.0000 0.0615
1.0000 -29.0000 0.0953
1.0000 -30.0000 0.0343
1.0000 -31.0000 -0.0634
1.0000 -32.0000 -0.1009
1.0000 -33.0000 -0.0385
1.0000 -34.0000 0.0646
1.0000 -35.0000 0.1065
1.0000 -36.0000 0.0433
1.0000 -37.0000 -0.0652
1.0000 -38.0000 -0.1122
1.0000 -39.0000 -0.0489
1.0000 -40.0000 0.0649
1.0000 -41.0000 0.1177
1.0000 -42.0000 0.0553
1.0000 -43.0000 -0.0637
1.0000 -44.0000 -0.1231
1.0000 -45.0000 -0.0625
1.0000 -46.0000 0.0615
1.0000 -47.0000 0.1283
1.0000 -48.0000 0.0707
1.0000 -49.0000 -0.0578
1.0000 -50.0000 -0.1330
1.0000 -51.0000 -0.0799
1.0000 -52.0000 0.0526
1.0000 -53.0000 0.1370
1.0000 -54.0000 0.0901
1.0000 -55.0000 -0.0453
1.0000 -56.0000 -0.1399
1.0000 -57.0000 -0.1014
1.0000 -58.0000 0.0357
1.0000 -59.0000 0.1413
1.0000 -60.0000 0.1134
1.0000 -61.0000 -0.0233
1.0000 -62.0000 -0.1403
1.0000 -63.0000 -0.1260
1.0000 -64.0000 0.0077
1.0000 -65.0000 0.1360
1.0000 -66.0000 0.1383
1.0000 -67.0000 0.0115
1.0000 -68.0000 -0.1272
1.0000 -69.0000 -0.1494
1.0000 -70.0000 -0.0345
1.0000 -71.0000 0.1122
1.0000 -72.0000 0.1572
1.0000 -73.0000 0.0608
1.0000 -74.0000 -0.0893
1.0000 -75.0000 -0.1590
1.0000 -76.0000 -0.0889
1.0000 -77.0000 0.0566
1.0000 -78.0000 0.1504
1.0000 -79.0000 0.1154
1.0000 -80.0000 -0.0132
1.0000 -81.0000 -0.1251
1.0000 -82.0000 -0.1325
1.0000 -83.0000 -0.0387
1.0000 -84.0000 0.0752
1.0000 -85.0000 0.1241
1.0000 -86.0000 0.0848
1.0000 -87.0000 0.0010
1.0000 -88.0000 -0.0644
1.0000 -89.0000 -0.0803
1.0000 -90.0000 -0.0601
2.0000 90.0000 0.3696
2.0000 89.0000 0.4726
2.0000 88.0000 0.5596
2.0000 87.0000 0.7465
2.0000 86.0000 0.9472
2.0000 85.0000 0.9569
2.0000 84.0000 0.6573
2.0000 83.0000 0.1217
2.0000 82.0000 -0.4757
2.0000 81.0000 -1.0288
2.0000 80.0000 -1.5488
2.0000 79.0000 -2.0400
2.0000 78.0000 -2.3535
2.0000 77.0000 -2.2198
2.0000 76.0000 -1.4818
2.0000 75.0000 -0.3214
2.0000 74.0000 0.7646
2.0000 73.0000 1.2747
2.0000 72.0000 1.0566
2.0000 71.0000 0.4014
2.0000 70.0000 -0.2115
2.0000 69.0000 -0.4914
2.0000 68.0000 -0.5048
2.0000 67.0000 -0.5025
2.0000 66.0000 -0.5981
2.0000 65.0000 -0.6268
2.0000 64.0000 -0.3319
2.0000 63.0000 0.3049
2.0000 62.0000 0.9327
2.0000 61.0000 1.0692
