lon lat total
0.0000 90.0000 1.6811
0.0000 89.0000 1.2404
0.0000 88.0000 -0.2100
0.0000 87.0000 -1.7008
0.0000 86.0000 -2.0991
0.0000 85.0000 -0.7731
0.0000 84.0000 1.9819
0.0000 83.0000 5.0052
0.0000 82.0000 6.8444
0.0000 81.0000 6.5858
0.0000 80.0000 4.4725
0.0000 79.0000 1.8686
0.0000 78.0000 0.4797
0.0000 77.0000 1.2455
0.0000 76.0000 3.6372
0.0000 75.0000 5.9065
0.0000 74.0000 6.2064
0.0000 73.0000 3.8543
0.0000 72.0000 -0.1522
0.0000 71.0000 -3.7551
0.0000 70.0000 -5.1685
0.0000 69.0000 -3.9895
0.0000 68.0000 -1.3347
0.0000 67.0000 1.0232
0.0000 66.0000 1.8405
0.0000 65.0000 1.0744
0.0000 64.0000 -0.3338
0.0000 63.0000 -1.2711
0.0000 62.0000 -1.2064
0.0000 61.0000 -0.3956
0.0000 60.0000 0.4750
0.0000 59.0000 0.8375
0.0000 58.0000 0.5787
0.0000 57.0000 0.0058
0.0000 56.0000 -0.4376
0.0000 55.0000 -0.4698
0.0000 54.0000 -0.1167
0.0000 53.0000 0.3395
0.0000 52.0000 0.5522
0.0000 51.0000 0.3409
0.0000 50.0000 -0.1715
0.0000 49.0000 -0.6161
0.0000 48.0000 -0.6305
0.0000 47.0000 -0.1500
0.0000 46.0000 0.4956
0.0000 45.0000 0.8001
0.0000 44.0000 0.4844
0.0000 43.0000 -0.2397
0.0000 42.0000 -0.7999
0.0000 41.0000 -0.7219
0.0000 40.0000 -0.0450
0.0000 39.0000 0.6788
0.0000 38.0000 0.8372
0.0000 37.0000 0.2877
0.0000 36.0000 -0.5032
0.0000 35.0000 -0.8536
0.0000 34.0000 -0.4627
0.0000 33.0000 0.3213
0.0000 32.0000 0.8062
0.0000 31.0000 0.5717
0.0000 30.0000 -0.1590
0.0000 29.0000 -0.7251
0.0000 28.0000 -0.6275
0.0000 27.0000 0.0262
0.0000 26.0000 0.6313
0.0000 25.0000 0.6448
0.0000 24.0000 0.0762
0.0000 23.0000 -0.5374
0.0000 22.0000 -0.6365
0.0000 21.0000 -0.1515
0.0000 20.0000 0.4501
0.0000 19.0000 0.6121
0.0000 18.0000 0.2045
0.0000 17.0000 -0.3724
0.0000 16.0000 -0.5786
0.0000 15.0000 -0.2398
0.0000 14.0000 0.3053
0.0000 13.0000 0.5407
0.0000 12.0000 0.2615
0.0000 11.0000 -0.2482
0.0000 10.0000 -0.5015
0.0000 9.0000 -0.2731
0.0000 8.0000 0.2004
0.0000 7.0000 0.4627
0.0000 6.0000 0.2771
0.0000 5.0000 -0.1606
0.0000 4.0000 -0.4256
0.0000 3.0000 -0.2757
0.0000 2.0000 0.1278
0.0000 1.0000 0.3907
0.0000 0.0000 0.2703
0.0000 -1.0000 -0.1009
0.0000 -2.0000 -0.3582
0.0000 -3.0000 -0.2622
0.0000 -4.0000 0.0790
0.0000 -5.0000 0.3283
0.0000 -6.0000 0.2522
0.0000 -7.0000 -0.0612
0.0000 -8.0000 -0.3009
0.0000 -9.0000 -0.2409
0.0000 -10.0000 0.0470
0.0000 -11.0000 0.2758
0.0000 -12.0000 0.2288
0.0000 -13.0000 -0.0357
0.0000 -14.0000 -0.2530
0.0000 -15.0000 -0.2162
0.0000 -16.0000 0.0269
0.0000 -17.0000 0.2321
0.0000 -18.0000 0.2033
0.0000 -19.0000 -0.0203
0.0000 -20.0000 -0.2132
0.0000 -21.0000 -0.1903
0.0000 -22.0000 0.0156
0.0000 -23.0000 0.1960
0.0000 -24.0000 0.1773
0.0000 -25.0000 -0.0125
0.0000 -26.0000 -0.1805
0.0000 -27.0000 -0.1644
0.0000 -28.0000 0.0109
0.0000 -29.0000 0.1665
0.0000 -30.0000 0.1516
0.0000 -31.0000 -0.0107
0.0000 -32.0000 -0.1541
0.0000 -33.0000 -0.1390
0.0000 -34.0000 0.0118
0.0000 -35.0000 0.1431
0.0000 -36.0000 0.1267
0.0000 -37.0000 -0.0141
0.0000 -38.0000 -0.1338
0.0000 -39.0000 -0.1147
0.0000 -40.0000 0.0177
0.0000 -41.0000 0.1261
