lon lat total
0.0000 90.0000 5.8573
0.0000 89.0000 0.7989
0.0000 88.0000 -5.5216
0.0000 87.0000 -9.1414
0.0000 86.0000 -8.1746
0.0000 85.0000 -4.1012
0.0000 84.0000 -0.3367
0.0000 83.0000 0.6434
0.0000 82.0000 -0.8319
0.0000 81.0000 -2.2813
0.0000 80.0000 -1.5301
0.0000 79.0000 1.2648
0.0000 78.0000 3.7852
0.0000 77.0000 3.6765
0.0000 76.0000 0.6748
0.0000 75.0000 -3.1405
0.0000 74.0000 -5.1236
0.0000 73.0000 -4.2423
0.0000 72.0000 -1.7705
0.0000 71.0000 -0.0077
0.0000 70.0000 -0.2776
0.0000 69.0000 -1.9759
0.0000 68.0000 -3.3662
0.0000 67.0000 -3.2298
0.0000 66.0000 -1.8245
0.0000 65.0000 -0.3961
0.0000 64.0000 0.1210
0.0000 63.0000 -0.0909
0.0000 62.0000 -0.1240
0.0000 61.0000 0.5747
0.0000 60.0000 1.5680
0.0000 59.0000 1.8635
0.0000 58.0000 0.9537
0.0000 57.0000 -0.5941
0.0000 56.0000 -1.5898
0.0000 55.0000 -1.2880
0.0000 54.0000 -0.0526
0.0000 53.0000 0.9986
0.0000 52.0000 1.0133
0.0000 51.0000 0.1288
0.0000 50.0000 -0.7415
0.0000 49.0000 -0.8036
0.0000 48.0000 -0.0923
0.0000 47.0000 0.6428
0.0000 46.0000 0.7018
0.0000 45.0000 0.0862
0.0000 44.0000 -0.5634
0.0000 43.0000 -0.6272
0.0000 42.0000 -0.0927
0.0000 41.0000 0.4826
0.0000 40.0000 0.5487
0.0000 39.0000 0.0874
0.0000 38.0000 -0.4131
0.0000 37.0000 -0.4687
0.0000 36.0000 -0.0661
0.0000 35.0000 0.3628
0.0000 34.0000 0.3964
0.0000 33.0000 0.0349
0.0000 32.0000 -0.3314
0.0000 31.0000 -0.3366
0.0000 30.0000 -0.0009
0.0000 29.0000 0.3144
0.0000 28.0000 0.2902
0.0000 27.0000 -0.0311
0.0000 26.0000 -0.3069
0.0000 25.0000 -0.2558
0.0000 24.0000 0.0585
0.0000 23.0000 0.3048
0.0000 22.0000 0.2308
0.0000 21.0000 -0.0807
0.0000 20.0000 -0.3052
0.0000 19.0000 -0.2130
0.0000 18.0000 0.0977
0.0000 17.0000 0.3064
0.0000 16.0000 0.2003
0.0000 15.0000 -0.1101
0.0000 14.0000 -0.3073
0.0000 13.0000 -0.1911
0.0000 12.0000 0.1188
0.0000 11.0000 0.3074
0.0000 10.0000 0.1844
0.0000 9.0000 -0.1245
0.0000 8.0000 -0.3066
0.0000 7.0000 -0.1791
0.0000 6.0000 0.1278
0.0000 5.0000 0.3046
0.0000 4.0000 0.1749
0.0000 3.0000 -0.1291
0.0000 2.0000 -0.3017
0.0000 1.0000 -0.1713
0.0000 0.0000 0.1291
0.0000 -1.0000 0.2979
0.0000 -2.0000 0.1680
0.0000 -3.0000 -0.1279
0.0000 -4.0000 -0.2933
0.0000 -5.0000 -0.1649
0.0000 -6.0000 0.1259
0.0000 -7.0000 0.2879
0.0000 -8.0000 0.1619
0.0000 -9.0000 -0.1231
0.0000 -10.0000 -0.2819
0.0000 -11.0000 -0.1589
0.0000 -12.0000 0.1198
0.0000 -13.0000 0.2754
0.0000 -14.0000 0.1558
0.0000 -15.0000 -0.1160
0.0000 -16.0000 -0.2683
0.0000 -17.0000 -0.1526
0.0000 -18.0000 0.1118
0.0000 -19.0000 0.2606
0.0000 -20.0000 0.1492
0.0000 -21.0000 -0.1072
0.0000 -22.0000 -0.2525
0.0000 -23.0000 -0.1457
0.0000 -24.0000 0.1022
0.0000 -25.0000 0.2437
0.0000 -26.0000 0.1419
0.0000 -27.0000 -0.0970
0.0000 -28.0000 -0.2343
0.0000 -29.0000 -0.1377
0.0000 -30.0000 0.0914
0.0000 -31.0000 0.2241
0.0000 -32.0000 0.1331
0.0000 -33.0000 -0.0855
0.0000 -34.0000 -0.2132
0.0000 -35.0000 -0.1278
0.0000 -36.0000 0.0794
0.0000 -37.0000 0.2013
0.0000 -38.0000 0.1218
0.0000 -39.0000 -0.0732
0.0000 -40.0000 -0.1883
0.0000 -41.0000 -0.1148
0.0000 -42.0000 0.0668
0.0000 -43.0000 0.1742
0.0000 -44.0000 0.1065
0.0000 -45.0000 -0.0606
0.0000 -46.0000 -0.1586
0.0000 -47.0000 -0.0965
0.0000 -48.0000 0.0548
0.0000 -49.0000 0.1416
0.0000 -50.0000 0.0843
0.0000 -51.0000 -0.0498
0.0000 -52.0000 -0.1230
0.0000 -53.0000 -0.0693
0.0000 -54.0000 0.0462
0.0000 -55.0000 0.1028
0.0000 -56.0000 0.0508
0.0000 -57.0000 -0.0449
0.0000 -58.0000 -0.0813
0.0000 -59.0000 -0.0281
0.0000 -60.0000 0.0471
0.0000 -61.0000 0.0590
0.0000 -62.0000 0.0002
0.0000 -63.0000 -0.0546
0.0000 -64.0000 -0.0370
0.0000 -65.0000 0.0336
0.0000 -66.0000 0.0697
0.0000 -67.0000 0.0172
0.0000 -68.0000 -0.0738
0.0000 -69.0000 -0.0954
0.0000 -70.0000 -0.0029
0.0000 -71.0000 0.1201
0.0000 -72.0000 0.1355
0.0000 -73.0000 -0.0006
0.0000 -74.0000 -0.1704
0.0000 -75.0000 -0.1945
0.0000 -76.0000 -0.0152
0.0000 -77.0000 0.2196
0.0000 -78.0000 0.2768
0.0000 -79.0000 0.0638
0.0000 -80.0000 -0.2555
0.0000 -81.0000 -0.3852
0.0000 -82.0000 -0.1674
0.0000 -83.0000 0.2493
0.0000 -84.0000 0.5113
0.0000 -85.0000 0.3605
0.0000 -86.0000 -0.1290
0.0000 -87.0000 -0.5900
0.0000 -88.0000 -0.6529
0.0000 -89.0000 -0.2410
0.0000 -90.0000 0.3738
1.0000 90.0000 5.8573
1.0000 89.0000 0.9042
1.0000 88.0000 -5.2869
1.0000 87.0000 -8.9345
1.0000 86.0000 -8.2388
1.0000 85.0000 -4.5341
1.0000 84.0000 -0.9098
1.0000 83.0000 0.4290
1.0000 82.0000 -0.2210
1.0000 81.0000 -0.7596
1.0000 80.0000 0.4819
1.0000 79.0000 3.0593
1.0000 78.0000 4.7891
1.0000 77.0000 3.7770
1.0000 76.0000 0.2217
1.0000 75.0000 -3.6344
1.0000 74.0000 -5.3396
1.0000 73.0000 -4.2059
1.0000 72.0000 -1.7192
1.0000 71.0000 -0.1255
1.0000 70.0000 -0.5288
1.0000 69.0000 -2.1527
1.0000 68.0000 -3.2711
1.0000 67.0000 -2.8180
1.0000 66.0000 -1.1971
1.0000 65.0000 0.3119
1.0000 64.0000 0.8278
1.0000 63.0000 0.5706
1.0000 62.0000 0.4115
1.0000 61.0000 0.8446
1.0000 60.0000 1.4586
1.0000 59.0000 1.4112
1.0000 58.0000 0.3807
1.0000 57.0000 -0.9934
1.0000 56.0000 -1.6391
1.0000 55.0000 -1.0432
1.0000 54.0000 0.2559
1.0000 53.0000 1.1483
1.0000 52.0000 0.9471
1.0000 51.0000 -0.0339
1.0000 50.0000 -0.8339
1.0000 49.0000 -0.7575
1.0000 48.0000 0.0222
1.0000 47.0000 0.7029
1.0000 46.0000 0.6518
1.0000 45.0000 -0.0192
1.0000 44.0000 -0.6219
1.0000 43.0000 -0.5881
1.0000 42.0000 0.0013
1.0000 41.0000 0.5433
1.0000 40.0000 0.5267
1.0000 39.0000 0.0125
1.0000 38.0000 -0.4685
1.0000 37.0000 -0.4598
1.0000 36.0000 -0.0117
1.0000 35.0000 0.4065
1.0000 34.0000 0.3930
1.0000 33.0000 -0.0024
1.0000 32.0000 -0.3609
1.0000 31.0000 -0.3324
1.0000 30.0000 0.0247
1.0000 29.0000 0.3304
1.0000 28.0000 0.2815
1.0000 27.0000 -0.0501
1.0000 26.0000 -0.3117
1.0000 25.0000 -0.2407
1.0000 24.0000 0.0748
1.0000 23.0000 0.3012
1.0000 22.0000 0.2091
1.0000 21.0000 -0.0969
1.0000 20.0000 -0.2960
1.0000 19.0000 -0.1853
1.0000 18.0000 0.1155
1.0000 17.0000 0.2938
1.0000 16.0000 0.1676
1.0000 15.0000 -0.1305
1.0000 14.0000 -0.2931
1.0000 13.0000 -0.1545
1.0000 12.0000 0.1421
1.0000 11.0000 0.2930
1.0000 10.0000 0.1449
1.0000 9.0000 -0.1506
1.0000 8.0000 -0.2929
1.0000 7.0000 -0.1379
1.0000 6.0000 0.1566
1.0000 5.0000 0.2923
1.0000 4.0000 0.1327
1.0000 3.0000 -0.1604
1.0000 2.0000 -0.2912
1.0000 1.0000 -0.1287
1.0000 0.0000 0.1624
1.0000 -1.0000 0.2894
1.0000 -2.0000 0.1258
1.0000 -3.0000 -0.1629
1.0000 -4.0000 -0.2870
1.0000 -5.0000 -0.1235
1.0000 -6.0000 0.1622
1.0000 -7.0000 0.2839
1.0000 -8.0000 0.1216
1.0000 -9.0000 -0.1605
1.0000 -10.0000 -0.2803
1.0000 -11.0000 -0.1201
1.0000 -12.0000 0.1579
1.0000 -13.0000 0.2760
1.0000 -14.0000 0.1187
1.0000 -15.0000 -0.1545
1.0000 -16.0000 -0.2711
1.0000 -17.0000 -0.1176
1.0000 -18.0000 0.1504
1.0000 -19.0000 0.2657
1.0000 -20.0000 0.1164
1.0000 -21.0000 -0.1457
1.0000 -22.0000 -0.2596
1.0000 -23.0000 -0.1153
1.0000 -24.0000 0.1403
1.0000 -25.0000 0.2529
1.0000 -26.0000 0.1140
1.0000 -27.0000 -0.1344
1.0000 -28.0000 -0.2454
1.0000 -29.0000 -0.1126
1.0000 -30.0000 0.1279
1.0000 -31.0000 0.2371
1.0000 -32.0000 0.1110
1.0000 -33.0000 -0.1207
1.0000 -34.0000 -0.2279
1.0000 -35.0000 -0.1089
1.0000 -36.0000 0.1131
1.0000 -37.0000 0.2175
1.0000 -38.0000 0.1061
1.0000 -39.0000 -0.1048
1.0000 -40.0000 -0.2059
1.0000 -41.0000 -0.1026
1.0000 -42.0000 0.0962
1.0000 -43.0000 0.1928
1.0000 -44.0000 0.0978
1.0000 -45.0000 -0.0872
1.0000 -46.0000 -0.1779
1.0000 -47.0000 -0.0915
1.0000 -48.0000 0.0781
1.0000 -49.0000 0.1612
1.0000 -50.0000 0.0830
1.0000 -51.0000 -0.0693
1.0000 -52.0000 -0.1423
1.0000 -53.0000 -0.0717
1.0000 -54.0000 0.0613
1.0000 -55.0000 0.1211
1.0000 -56.0000 0.0567
1.0000 -57.0000 -0.0550
1.0000 -58.0000 -0.0978
1.0000 -59.0000 -0.0371
1.0000 -60.0000 0.0518
1.0000 -61.0000 0.0726
1.0000 -62.0000 0.0116
1.0000 -63.0000 -0.0535
1.0000 -64.0000 -0.0464
1.0000 -65.0000 0.0208
1.0000 -66.0000 0.0627
1.0000 -67.0000 0.0212
1.0000 -68.0000 -0.0611
1.0000 -69.0000 -0.0829
1.0000 -70.0000 -0.0004
1.0000 -71.0000 0.1094
1.0000 -72.0000 0.1185
1.0000 -73.0000 -0.0106
1.0000 -74.0000 -0.1640
1.0000 -75.0000 -0.1750
1.0000 -76.0000 0.0023
1.0000 -77.0000 0.2199
1.0000 -78.0000 0.2579
1.0000 -79.0000 0.0400
