lon lat total
0.0000 90.0000 -0.4877
0.0000 89.0000 0.2850
0.0000 88.0000 0.7034
0.0000 87.0000 0.7264
0.0000 86.0000 0.6162
0.0000 85.0000 0.6554
0.0000 84.0000 0.9705
0.0000 83.0000 1.5437
0.0000 82.0000 2.2733
0.0000 81.0000 2.9486
0.0000 80.0000 3.2076
0.0000 79.0000 2.6579
0.0000 78.0000 1.1834
0.0000 77.0000 -0.8161
0.0000 76.0000 -2.5581
0.0000 75.0000 -3.3864
0.0000 74.0000 -3.2524
0.0000 73.0000 -2.6984
0.0000 72.0000 -2.2904
0.0000 71.0000 -2.0063
0.0000 70.0000 -1.2136
0.0000 69.0000 0.6319
0.0000 68.0000 3.1656
0.0000 67.0000 5.0186
0.0000 66.0000 4.7320
0.0000 65.0000 2.0313
0.0000 64.0000 -1.6562
0.0000 63.0000 -4.0362
0.0000 62.0000 -3.6035
0.0000 61.0000 -0.8151
0.0000 60.0000 2.2165
0.0000 59.0000 3.3194
0.0000 58.0000 1.8874
0.0000 57.0000 -0.7591
0.0000 56.0000 -2.5226
0.0000 55.0000 -2.1984
0.0000 54.0000 -0.3075
0.0000 53.0000 1.5050
0.0000 52.0000 1.8883
0.0000 51.0000 0.7979
0.0000 50.0000 -0.6657
0.0000 49.0000 -1.3102
0.0000 48.0000 -0.8133
0.0000 47.0000 0.1815
0.0000 46.0000 0.7749
0.0000 45.0000 0.5993
0.0000 44.0000 0.0047
0.0000 43.0000 -0.4021
0.0000 42.0000 -0.3394
0.0000 41.0000 -0.0157
0.0000 40.0000 0.1873
0.0000 39.0000 0.1191
0.0000 38.0000 -0.0506
0.0000 37.0000 -0.0856
0.0000 36.0000 0.0394
0.0000 35.0000 0.1375
0.0000 34.0000 0.0529
0.0000 33.0000 -0.1414
0.0000 32.0000 -0.2182
0.0000 31.0000 -0.0571
0.0000 30.0000 0.2002
0.0000 29.0000 0.2828
0.0000 28.0000 0.0784
0.0000 27.0000 -0.2292
0.0000 26.0000 -0.3302
0.0000 25.0000 -0.1053
0.0000 24.0000 0.2387
0.0000 23.0000 0.3622
0.0000 22.0000 0.1319
0.0000 21.0000 -0.2364
0.0000 20.0000 -0.3819
0.0000 19.0000 -0.1556
0.0000 18.0000 0.2271
0.0000 17.0000 0.3923
0.0000 16.0000 0.1753
0.0000 15.0000 -0.2143
0.0000 14.0000 -0.3958
0.0000 13.0000 -0.1909
0.0000 12.0000 0.2000
0.0000 11.0000 0.3944
0.0000 10.0000 0.2029
0.0000 9.0000 -0.1854
0.0000 8.0000 -0.3897
0.0000 7.0000 -0.2117
0.0000 6.0000 0.1712
0.0000 5.0000 0.3827
0.0000 4.0000 0.2178
0.0000 3.0000 -0.1579
0.0000 2.0000 -0.3743
0.0000 1.0000 -0.2218
0.0000 0.0000 0.1455
0.0000 -1.0000 0.3651
0.0000 -2.0000 0.2241
0.0000 -3.0000 -0.1341
0.0000 -4.0000 -0.3554
0.0000 -5.0000 -0.2251
0.0000 -6.0000 0.1237
0.0000 -7.0000 0.3455
0.0000 -8.0000 0.2250
0.0000 -9.0000 -0.1142
0.0000 -10.0000 -0.3357
0.0000 -11.0000 -0.2242
0.0000 -12.0000 0.1054
0.0000 -13.0000 0.3260
0.0000 -14.0000 0.2229
0.0000 -15.0000 -0.0974
0.0000 -16.0000 -0.3166
0.0000 -17.0000 -0.2211
0.0000 -18.0000 0.0899
0.0000 -19.0000 0.3073
0.0000 -20.0000 0.2192
0.0000 -21.0000 -0.0828
0.0000 -22.0000 -0.2983
0.0000 -23.0000 -0.2171
0.0000 -24.0000 0.0761
0.0000 -25.0000 0.2896
0.0000 -26.0000 0.2149
0.0000 -27.0000 -0.0697
0.0000 -28.0000 -0.2811
0.0000 -29.0000 -0.2127
0.0000 -30.0000 0.0634
0.0000 -31.0000 0.2727
0.0000 -32.0000 0.2107
0.0000 -33.0000 -0.0572
0.0000 -34.0000 -0.2645
0.0000 -35.0000 -0.2086
0.0000 -36.0000 0.0510
0.0000 -37.0000 0.2563
0.0000 -38.0000 0.2067
0.0000 -39.0000 -0.0447
0.0000 -40.0000 -0.2481
0.0000 -41.0000 -0.2049
0.0000 -42.0000 0.0382
0.0000 -43.0000 0.2399
0.0000 -44.0000 0.2033
0.0000 -45.0000 -0.0315
0.0000 -46.0000 -0.2315
0.0000 -47.0000 -0.2017
0.0000 -48.0000 0.0246
0.0000 -49.0000 0.2228
0.0000 -50.0000 0.2002
0.0000 -51.0000 -0.0172
0.0000 -52.0000 -0.2139
0.0000 -53.0000 -0.1988
0.0000 -54.0000 0.0095
0.0000 -55.0000 0.2047
0.0000 -56.0000 0.1975
0.0000 -57.0000 -0.0012
0.0000 -58.0000 -0.1950
0.0000 -59.0000 -0.1962
0.0000 -60.0000 -0.0076
0.0000 -61.0000 0.1849
0.0000 -62.0000 0.1952
0.0000 -63.0000 0.0171
0.0000 -64.0000 -0.1742
0.0000 -65.0000 -0.1945
0.0000 -66.0000 -0.0277
0.0000 -67.0000 0.1629
0.0000 -68.0000 0.1946
0.0000 -69.0000 0.0401
0.0000 -70.0000 -0.1505
0.0000 -71.0000 -0.1959
0.0000 -72.0000 -0.0554
0.0000 -73.0000 0.1361
0.0000 -74.0000 0.1988
0.0000 -75.0000 0.0759
0.0000 -76.0000 -0.1170
0.0000 -77.0000 -0.2026
0.0000 -78.0000 -0.1047
0.0000 -79.0000 0.0873
0.0000 -80.0000 0.2032
0.0000 -81.0000 0.1439
0.0000 -82.0000 -0.0369
0.0000 -83.0000 -0.1869
0.0000 -84.0000 -0.1867
0.0000 -85.0000 -0.0436
0.0000 -86.0000 0.1260
0.0000 -87.0000 0.1978
0.0000 -88.0000 0.1326
0.0000 -89.0000 -0.0072
0.0000 -90.0000 -0.1182
1.0000 90.0000 -0.4877
1.0000 89.0000 0.2685
1.0000 88.0000 0.6784
1.0000 87.0000 0.7047
1.0000 86.0000 0.5959
1.0000 85.0000 0.6296
1.0000 84.0000 0.9518
1.0000 83.0000 1.5725
1.0000 82.0000 2.3923
1.0000 81.0000 3.1672
1.0000 80.0000 3.4983
1.0000 79.0000 2.9958
1.0000 78.0000 1.5897
1.0000 77.0000 -0.2781
1.0000 76.0000 -1.8403
1.0000 75.0000 -2.5080
1.0000 74.0000 -2.2821
1.0000 73.0000 -1.6714
1.0000 72.0000 -1.1487
1.0000 71.0000 -0.6561
1.0000 70.0000 0.3107
1.0000 69.0000 2.0377
1.0000 68.0000 3.9686
1.0000 67.0000 4.8299
1.0000 66.0000 3.5860
1.0000 65.0000 0.4834
1.0000 64.0000 -2.7969
1.0000 63.0000 -4.1990
1.0000 62.0000 -2.8299
1.0000 61.0000 0.2735
1.0000 60.0000 2.8526
1.0000 59.0000 3.1170
1.0000 58.0000 1.0781
1.0000 57.0000 -1.5423
1.0000 56.0000 -2.7313
1.0000 55.0000 -1.7516
1.0000 54.0000 0.4026
1.0000 53.0000 1.9509
1.0000 52.0000 1.8028
1.0000 51.0000 0.3279
1.0000 50.0000 -1.1281
1.0000 49.0000 -1.4485
1.0000 48.0000 -0.5978
1.0000 47.0000 0.5277
1.0000 46.0000 0.9856
1.0000 45.0000 0.5622
1.0000 44.0000 -0.1956
1.0000 43.0000 -0.5908
1.0000 42.0000 -0.3948
1.0000 41.0000 0.0637
1.0000 40.0000 0.3160
1.0000 39.0000 0.2051
1.0000 38.0000 -0.0483
1.0000 37.0000 -0.1500
1.0000 36.0000 -0.0424
1.0000 35.0000 0.0880
1.0000 34.0000 0.0630
1.0000 33.0000 -0.0796
1.0000 32.0000 -0.1460
1.0000 31.0000 -0.0266
1.0000 30.0000 0.1633
1.0000 29.0000 0.2038
1.0000 28.0000 0.0200
1.0000 27.0000 -0.2162
1.0000 26.0000 -0.2534
1.0000 25.0000 -0.0293
1.0000 24.0000 0.2464
1.0000 23.0000 0.2925
1.0000 22.0000 0.0458
1.0000 21.0000 -0.2608
1.0000 20.0000 -0.3214
1.0000 19.0000 -0.0647
1.0000 18.0000 0.2646
1.0000 17.0000 0.3414
1.0000 16.0000 0.0833
1.0000 15.0000 -0.2615
1.0000 14.0000 -0.3543
1.0000 13.0000 -0.1002
1.0000 12.0000 0.2543
1.0000 11.0000 0.3615
1.0000 10.0000 0.1149
1.0000 9.0000 -0.2446
1.0000 8.0000 -0.3645
1.0000 7.0000 -0.1274
1.0000 6.0000 0.2336
1.0000 5.0000 0.3643
1.0000 4.0000 0.1376
1.0000 3.0000 -0.2222
1.0000 2.0000 -0.3617
1.0000 1.0000 -0.1459
1.0000 0.0000 0.2107
1.0000 -1.0000 0.3575
1.0000 -2.0000 0.1525
1.0000 -3.0000 -0.1996
1.0000 -4.0000 -0.3521
1.0000 -5.0000 -0.1578
1.0000 -6.0000 0.1888
1.0000 -7.0000 0.3459
1.0000 -8.0000 0.1619
1.0000 -9.0000 -0.1785
1.0000 -10.0000 -0.3392
1.0000 -11.0000 -0.1651
1.0000 -12.0000 0.1686
1.0000 -13.0000 0.3322
1.0000 -14.0000 0.1675
1.0000 -15.0000 -0.1593
1.0000 -16.0000 -0.3251
1.0000 -17.0000 -0.1694
1.0000 -18.0000 0.1503
1.0000 -19.0000 0.3178
1.0000 -20.0000 0.1709
1.0000 -21.0000 -0.1416
1.0000 -22.0000 -0.3106
1.0000 -23.0000 -0.1721
1.0000 -24.0000 0.1332
1.0000 -25.0000 0.3033
1.0000 -26.0000 0.1732
1.0000 -27.0000 -0.1250
1.0000 -28.0000 -0.2961
1.0000 -29.0000 -0.1741
1.0000 -30.0000 0.1169
1.0000 -31.0000 0.2888
1.0000 -32.0000 0.1750
1.0000 -33.0000 -0.1088
1.0000 -34.0000 -0.2816
1.0000 -35.0000 -0.1758
1.0000 -36.0000 0.1006
1.0000 -37.0000 0.2742
1.0000 -38.0000 0.1768
1.0000 -39.0000 -0.0922
1.0000 -40.0000 -0.2668
1.0000 -41.0000 -0.1777
1.0000 -42.0000 0.0836
1.0000 -43.0000 0.2591
1.0000 -44.0000 0.1788
1.0000 -45.0000 -0.0747
1.0000 -46.0000 -0.2512
