lon lat total
0.0000 90.0000 1.5229
0.0000 89.0000 1.1484
0.0000 88.0000 -1.5413
0.0000 87.0000 -4.9820
0.0000 86.0000 -6.2770
0.0000 85.0000 -3.3038
0.0000 84.0000 3.3875
0.0000 83.0000 10.4591
0.0000 82.0000 13.7380
0.0000 81.0000 10.9188
0.0000 80.0000 3.0797
0.0000 79.0000 -6.0482
0.0000 78.0000 -12.4490
0.0000 77.0000 -14.0955
0.0000 76.0000 -11.6455
0.0000 75.0000 -7.3852
0.0000 74.0000 -3.4999
0.0000 73.0000 -0.9866
0.0000 72.0000 0.2652
0.0000 71.0000 0.7136
0.0000 70.0000 0.5912
0.0000 69.0000 -0.0577
0.0000 68.0000 -1.0088
0.0000 67.0000 -1.7236
0.0000 66.0000 -1.6728
0.0000 65.0000 -0.8027
0.0000 64.0000 0.3492
0.0000 63.0000 1.0515
0.0000 62.0000 0.9517
0.0000 61.0000 0.3197
0.0000 60.0000 -0.2342
0.0000 59.0000 -0.2901
0.0000 58.0000 0.0743
0.0000 57.0000 0.4321
0.0000 56.0000 0.4264
0.0000 55.0000 0.0651
0.0000 54.0000 -0.3396
0.0000 53.0000 -0.4768
0.0000 52.0000 -0.2875
0.0000 51.0000 0.0390
0.0000 50.0000 0.2637
0.0000 49.0000 0.2817
0.0000 48.0000 0.1479
0.0000 47.0000 -0.0215
0.0000 46.0000 -0.1438
0.0000 45.0000 -0.1851
0.0000 44.0000 -0.1345
0.0000 43.0000 -0.0037
0.0000 42.0000 0.1451
0.0000 41.0000 0.2073
0.0000 40.0000 0.1138
0.0000 39.0000 -0.0848
0.0000 38.0000 -0.2302
0.0000 37.0000 -0.1847
0.0000 36.0000 0.0298
0.0000 35.0000 0.2295
0.0000 34.0000 0.2272
0.0000 33.0000 0.0134
0.0000 32.0000 -0.2200
0.0000 31.0000 -0.2521
0.0000 30.0000 -0.0456
0.0000 29.0000 0.2083
0.0000 28.0000 0.2666
0.0000 27.0000 0.0693
0.0000 26.0000 -0.1970
0.0000 25.0000 -0.2751
0.0000 24.0000 -0.0869
0.0000 23.0000 0.1869
0.0000 22.0000 0.2801
0.0000 21.0000 0.1004
0.0000 20.0000 -0.1779
0.0000 19.0000 -0.2829
0.0000 18.0000 -0.1111
0.0000 17.0000 0.1700
0.0000 16.0000 0.2845
0.0000 15.0000 0.1196
0.0000 14.0000 -0.1629
0.0000 13.0000 -0.2851
0.0000 12.0000 -0.1267
0.0000 11.0000 0.1564
0.0000 10.0000 0.2851
0.0000 9.0000 0.1327
0.0000 8.0000 -0.1504
0.0000 7.0000 -0.2847
0.0000 6.0000 -0.1378
0.0000 5.0000 0.1448
0.0000 4.0000 0.2839
0.0000 3.0000 0.1423
0.0000 2.0000 -0.1395
0.0000 1.0000 -0.2829
0.0000 0.0000 -0.1464
0.0000 -1.0000 0.1345
0.0000 -2.0000 0.2817
0.0000 -3.0000 0.1501
0.0000 -4.0000 -0.1296
0.0000 -5.0000 -0.2804
0.0000 -6.0000 -0.1535
0.0000 -7.0000 0.1248
0.0000 -8.0000 0.2789
0.0000 -9.0000 0.1568
0.0000 -10.0000 -0.1200
0.0000 -11.0000 -0.2774
0.0000 -12.0000 -0.1601
0.0000 -13.0000 0.1152
0.0000 -14.0000 0.2759
0.0000 -15.0000 0.1634
0.0000 -16.0000 -0.1103
0.0000 -17.0000 -0.2742
0.0000 -18.0000 -0.1667
0.0000 -19.0000 0.1052
0.0000 -20.0000 0.2725
0.0000 -21.0000 0.1702
0.0000 -22.0000 -0.0998
0.0000 -23.0000 -0.2706
0.0000 -24.0000 -0.1738
0.0000 -25.0000 0.0941
0.0000 -26.0000 0.2685
0.0000 -27.0000 0.1777
0.0000 -28.0000 -0.0879
0.0000 -29.0000 -0.2661
0.0000 -30.0000 -0.1818
0.0000 -31.0000 0.0811
0.0000 -32.0000 0.2634
0.0000 -33.0000 0.1862
0.0000 -34.0000 -0.0735
0.0000 -35.0000 -0.2601
0.0000 -36.0000 -0.1908
0.0000 -37.0000 0.0651
0.0000 -38.0000 0.2560
0.0000 -39.0000 0.1956
0.0000 -40.0000 -0.0557
0.0000 -41.0000 -0.2511
0.0000 -42.0000 -0.2004
0.0000 -43.0000 0.0450
0.0000 -44.0000 0.2448
0.0000 -45.0000 0.2052
0.0000 -46.0000 -0.0331
0.0000 -47.0000 -0.2370
0.0000 -48.0000 -0.2096
0.0000 -49.0000 0.0197
0.0000 -50.0000 0.2270
0.0000 -51.0000 0.2133
0.0000 -52.0000 -0.0047
0.0000 -53.0000 -0.2144
0.0000 -54.0000 -0.2156
0.0000 -55.0000 -0.0117
0.0000 -56.0000 0.1985
0.0000 -57.0000 0.2157
0.0000 -58.0000 0.0294
0.0000 -59.0000 -0.1785
0.0000 -60.0000 -0.2124
0.0000 -61.0000 -0.0476
0.0000 -62.0000 0.1538
0.0000 -63.0000 0.2039
0.0000 -64.0000 0.0651
0.0000 -65.0000 -0.1238
0.0000 -66.0000 -0.1879
0.0000 -67.0000 -0.0796
0.0000 -68.0000 0.0886
0.0000 -69.0000 0.1617
0.0000 -70.0000 0.0872
0.0000 -71.0000 -0.0499
0.0000 -72.0000 -0.1224
0.0000 -73.0000 -0.0816
0.0000 -74.0000 0.0126
0.0000 -75.0000 0.0684
0.0000 -76.0000 0.0543
0.0000 -77.0000 0.0131
0.0000 -78.0000 -0.0033
0.0000 -79.0000 0.0039
0.0000 -80.0000 -0.0080
0.0000 -81.0000 -0.0560
0.0000 -82.0000 -0.0930
0.0000 -83.0000 -0.0519
0.0000 -84.0000 0.0696
0.0000 -85.0000 0.1792
0.0000 -86.0000 0.1640
0.0000 -87.0000 0.0057
0.0000 -88.0000 -0.1792
0.0000 -89.0000 -0.2286
0.0000 -90.0000 -0.0825
1.0000 90.0000 1.5229
1.0000 89.0000 1.1559
1.0000 88.0000 -1.5167
1.0000 87.0000 -5.0119
1.0000 86.0000 -6.5707
1.0000 85.0000 -4.1774
1.0000 84.0000 1.6521
1.0000 83.0000 7.7997
1.0000 82.0000 10.4267
1.0000 81.0000 7.5163
1.0000 80.0000 0.2385
1.0000 79.0000 -7.8256
1.0000 78.0000 -12.9688
1.0000 77.0000 -13.4836
1.0000 76.0000 -10.2415
1.0000 75.0000 -5.6063
1.0000 74.0000 -1.7400
1.0000 73.0000 0.4398
1.0000 72.0000 1.1639
1.0000 71.0000 1.0514
1.0000 70.0000 0.5118
1.0000 69.0000 -0.2818
1.0000 68.0000 -1.0945
1.0000 67.0000 -1.5104
1.0000 66.0000 -1.1912
1.0000 65.0000 -0.2335
1.0000 64.0000 0.7981
1.0000 63.0000 1.2661
1.0000 62.0000 0.9561
1.0000 61.0000 0.2275
1.0000 60.0000 -0.3124
1.0000 59.0000 -0.3142
1.0000 58.0000 0.0712
1.0000 57.0000 0.3930
1.0000 56.0000 0.3269
1.0000 55.0000 -0.0631
1.0000 54.0000 -0.4296
1.0000 53.0000 -0.4725
1.0000 52.0000 -0.1837
1.0000 51.0000 0.1877
1.0000 50.0000 0.3720
1.0000 49.0000 0.2852
1.0000 48.0000 0.0462
1.0000 47.0000 -0.1604
1.0000 46.0000 -0.2261
1.0000 45.0000 -0.1561
1.0000 44.0000 -0.0195
1.0000 43.0000 0.1090
1.0000 42.0000 0.1707
1.0000 41.0000 0.1305
1.0000 40.0000 0.0008
1.0000 39.0000 -0.1411
1.0000 38.0000 -0.1866
1.0000 37.0000 -0.0832
1.0000 36.0000 0.1000
1.0000 35.0000 0.2098
1.0000 34.0000 0.1395
1.0000 33.0000 -0.0615
1.0000 32.0000 -0.2162
1.0000 31.0000 -0.1767
1.0000 30.0000 0.0298
1.0000 29.0000 0.2149
1.0000 28.0000 0.2011
1.0000 27.0000 -0.0049
1.0000 26.0000 -0.2106
1.0000 25.0000 -0.2175
1.0000 24.0000 -0.0145
1.0000 23.0000 0.2055
1.0000 22.0000 0.2288
1.0000 21.0000 0.0299
1.0000 20.0000 -0.2003
1.0000 19.0000 -0.2370
1.0000 18.0000 -0.0422
1.0000 17.0000 0.1953
1.0000 16.0000 0.2430
1.0000 15.0000 0.0524
1.0000 14.0000 -0.1907
1.0000 13.0000 -0.2476
1.0000 12.0000 -0.0611
1.0000 11.0000 0.1864
1.0000 10.0000 0.2512
1.0000 9.0000 0.0686
1.0000 8.0000 -0.1823
1.0000 7.0000 -0.2540
1.0000 6.0000 -0.0752
1.0000 5.0000 0.1783
1.0000 4.0000 0.2563
1.0000 3.0000 0.0812
1.0000 2.0000 -0.1745
1.0000 1.0000 -0.2582
1.0000 0.0000 -0.0868
1.0000 -1.0000 0.1708
1.0000 -2.0000 0.2598
1.0000 -3.0000 0.0920
1.0000 -4.0000 -0.1671
1.0000 -5.0000 -0.2612
1.0000 -6.0000 -0.0970
1.0000 -7.0000 0.1633
1.0000 -8.0000 0.2624
1.0000 -9.0000 0.1019
1.0000 -10.0000 -0.1595
1.0000 -11.0000 -0.2634
1.0000 -12.0000 -0.1068
1.0000 -13.0000 0.1556
1.0000 -14.0000 0.2643
1.0000 -15.0000 0.1117
1.0000 -16.0000 -0.1515
1.0000 -17.0000 -0.2652
1.0000 -18.0000 -0.1168
1.0000 -19.0000 0.1471
1.0000 -20.0000 0.2659
1.0000 -21.0000 0.1221
1.0000 -22.0000 -0.1424
1.0000 -23.0000 -0.2665
1.0000 -24.0000 -0.1276
1.0000 -25.0000 0.1372
1.0000 -26.0000 0.2669
1.0000 -27.0000 0.1335
1.0000 -28.0000 -0.1315
1.0000 -29.0000 -0.2671
1.0000 -30.0000 -0.1398
1.0000 -31.0000 0.1251
1.0000 -32.0000 0.2670
1.0000 -33.0000 0.1465
1.0000 -34.0000 -0.1178
1.0000 -35.0000 -0.2664
1.0000 -36.0000 -0.1536
1.0000 -37.0000 0.1095
1.0000 -38.0000 0.2651
1.0000 -39.0000 0.1612
1.0000 -40.0000 -0.1000
1.0000 -41.0000 -0.2630
1.0000 -42.0000 -0.1692
1.0000 -43.0000 0.0890
1.0000 -44.0000 0.2597
1.0000 -45.0000 0.1774
1.0000 -46.0000 -0.0764
1.0000 -47.0000 -0.2547
1.0000 -48.0000 -0.1857
1.0000 -49.0000 0.0618
1.0000 -50.0000 0.2476
1.0000 -51.0000 0.1937
1.0000 -52.0000 -0.0452
1.0000 -53.0000 -0.2378
1.0000 -54.0000 -0.2008
1.0000 -55.0000 0.0264
1.0000 -56.0000 0.2243
1.0000 -57.0000 0.2062
1.0000 -58.0000 -0.0054
1.0000 -59.0000 -0.2062
1.0000 -60.0000 -0.2085
1.0000 -61.0000 -0.0172
1.0000 -62.0000 0.1825
1.0000 -63.0000 0.2058
1.0000 -64.0000 0.0403
1.0000 -65.0000 -0.1523
1.0000 -66.0000 -0.1956
1.0000 -67.0000 -0.0616
1.0000 -68.0000 0.1152
1.0000 -69.0000 0.1745
1.0000 -70.0000 0.0772
1.0000 -71.0000 -0.0723
1.0000 -72.0000 -0.1386
1.0000 -73.0000 -0.0803
1.0000 -74.0000 0.0280
1.0000 -75.0000 0.0851
1.0000 -76.0000 0.0608
1.0000 -77.0000 0.0069
1.0000 -78.0000 -0.0163
1.0000 -79.0000 -0.0073
1.0000 -80.0000 -0.0116
1.0000 -81.0000 -0.0512
1.0000 -82.0000 -0.0832
1.0000 -83.0000 -0.0425
1.0000 -84.0000 0.0739
1.0000 -85.0000 0.1769
1.0000 -86.0000 0.1578
1.0000 -87.0000 0.0000
1.0000 -88.0000 -0.1814
1.0000 -89.0000 -0.2282
1.0000 -90.0000 -0.0825
2.0000 90.0000 1.5229
2.0000 89.0000 1.1642
2.0000 88.0000 -1.4877
2.0000 87.0000 -5.0298
2.0000 86.0000 -6.8409
2.0000 85.0000 -5.0114
2.0000 84.0000 -0.0206
2.0000 83.0000 5.2389
2.0000 82.0000 7.2690
2.0000 81.0000 4.3452
2.0000 80.0000 -2.2755
2.0000 79.0000 -9.1789
2.0000 78.0000 -12.9945
2.0000 77.0000 -12.3651
2.0000 76.0000 -8.3956
2.0000 75.0000 -3.5213
2.0000 74.0000 0.1543
2.0000 73.0000 1.8475
2.0000 72.0000 1.9593
2.0000 71.0000 1.2910
2.0000 70.0000 0.4107
2.0000 69.0000 -0.4298
2.0000 68.0000 -1.0398
2.0000 67.0000 -1.1588
2.0000 66.0000 -0.6359
2.0000 65.0000 0.3166
2.0000 64.0000 1.1497
2.0000 63.0000 1.3489
2.0000 62.0000 0.8404
2.0000 61.0000 0.0537
2.0000 60.0000 -0.4336
2.0000 59.0000 -0.3593
2.0000 58.0000 0.0532
2.0000 57.0000 0.3427
2.0000 56.0000 0.2312
2.0000 55.0000 -0.1604
2.0000 54.0000 -0.4635
2.0000 53.0000 -0.4090
2.0000 52.0000 -0.0490
2.0000 51.0000 0.3191
2.0000 50.0000 0.4228
2.0000 49.0000 0.2255
2.0000 48.0000 -0.0847
2.0000 47.0000 -0.2771
2.0000 46.0000 -0.2525
2.0000 45.0000 -0.0782
2.0000 44.0000 0.1037
2.0000 43.0000 0.1869
2.0000 42.0000 0.1481
2.0000 41.0000 0.0297
2.0000 40.0000 -0.0962
2.0000 39.0000 -0.1579
2.0000 38.0000 -0.1140
2.0000 37.0000 0.0144
2.0000 36.0000 0.1400
2.0000 35.0000 0.1615
2.0000 34.0000 0.0489
2.0000 33.0000 -0.1137
2.0000 32.0000 -0.1860
2.0000 31.0000 -0.0948
2.0000 30.0000 0.0877
2.0000 29.0000 0.1976
2.0000 28.0000 0.1275
2.0000 27.0000 -0.0652
2.0000 26.0000 -0.2025
2.0000 25.0000 -0.1510
2.0000 24.0000 0.0465
2.0000 23.0000 0.2040
2.0000 22.0000 0.1681
2.0000 21.0000 -0.0312
2.0000 20.0000 -0.2039
2.0000 19.0000 -0.1811
2.0000 18.0000 0.0185
2.0000 17.0000 0.2030
2.0000 16.0000 0.1913
2.0000 15.0000 -0.0079
2.0000 14.0000 -0.2017
2.0000 13.0000 -0.1995
2.0000 12.0000 -0.0012
2.0000 11.0000 0.2003
2.0000 10.0000 0.2064
2.0000 9.0000 0.0091
2.0000 8.0000 -0.1988
2.0000 7.0000 -0.2123
2.0000 6.0000 -0.0163
2.0000 5.0000 0.1972
2.0000 4.0000 0.2174
2.0000 3.0000 0.0229
2.0000 2.0000 -0.1956
2.0000 1.0000 -0.2220
2.0000 0.0000 -0.0291
2.0000 -1.0000 0.1938
2.0000 -2.0000 0.2263
2.0000 -3.0000 0.0350
2.0000 -4.0000 -0.1920
2.0000 -5.0000 -0.2302
2.0000 -6.0000 -0.0407
2.0000 -7.0000 0.1900
2.0000 -8.0000 0.2339
2.0000 -9.0000 0.0465
2.0000 -10.0000 -0.1879
2.0000 -11.0000 -0.2374
2.0000 -12.0000 -0.0522
2.0000 -13.0000 0.1856
2.0000 -14.0000 0.2408
2.0000 -15.0000 0.0581
2.0000 -16.0000 -0.1830
2.0000 -17.0000 -0.2442
2.0000 -18.0000 -0.0642
2.0000 -19.0000 0.1801
2.0000 -20.0000 0.2475
2.0000 -21.0000 0.0706
2.0000 -22.0000 -0.1768
2.0000 -23.0000 -0.2507
2.0000 -24.0000 -0.0774
2.0000 -25.0000 0.1730
2.0000 -26.0000 0.2538
2.0000 -27.0000 0.0847
2.0000 -28.0000 -0.1686
2.0000 -29.0000 -0.2568
2.0000 -30.0000 -0.0925
2.0000 -31.0000 0.1634
2.0000 -32.0000 0.2596
2.0000 -33.0000 0.1010
2.0000 -34.0000 -0.1573
2.0000 -35.0000 -0.2621
2.0000 -36.0000 -0.1102
2.0000 -37.0000 0.1501
2.0000 -38.0000 0.2641
2.0000 -39.0000 0.1201
2.0000 -40.0000 -0.1414
2.0000 -41.0000 -0.2653
2.0000 -42.0000 -0.1308
2.0000 -43.0000 0.1311
2.0000 -44.0000 0.2656
2.0000 -45.0000 0.1422
2.0000 -46.0000 -0.1188
2.0000 -47.0000 -0.2643
2.0000 -48.0000 -0.1541
2.0000 -49.0000 0.1042
2.0000 -50.0000 0.2610
2.0000 -51.0000 0.1663
2.0000 -52.0000 -0.0869
2.0000 -53.0000 -0.2549
2.0000 -54.0000 -0.1783
2.0000 -55.0000 0.0667
2.0000 -56.0000 0.2450
2.0000 -57.0000 0.1891
2.0000 -58.0000 -0.0434
2.0000 -59.0000 -0.2301
2.0000 -60.0000 -0.1976
2.0000 -61.0000 0.0173
