lon lat total
0.0000 90.0000 -0.0764
0.0000 89.0000 -0.0534
0.0000 88.0000 -0.0020
0.0000 87.0000 0.0542
0.0000 86.0000 0.0991
0.0000 85.0000 0.1297
0.0000 84.0000 0.1484
0.0000 83.0000 0.1538
0.0000 82.0000 0.1442
0.0000 81.0000 0.1319
0.0000 80.0000 0.1476
0.0000 79.0000 0.2215
0.0000 78.0000 0.3490
0.0000 77.0000 0.4727
0.0000 76.0000 0.5076
0.0000 75.0000 0.4001
0.0000 74.0000 0.1795
0.0000 73.0000 -0.0477
0.0000 72.0000 -0.1644
0.0000 71.0000 -0.1263
0.0000 70.0000 0.0043
0.0000 69.0000 0.1064
0.0000 68.0000 0.0943
0.0000 67.0000 -0.0163
0.0000 66.0000 -0.1253
0.0000 65.0000 -0.1342
0.0000 64.0000 -0.0301
0.0000 63.0000 0.1033
0.0000 62.0000 0.1563
0.0000 61.0000 0.0858
0.0000 60.0000 -0.0492
0.0000 59.0000 -0.1383
0.0000 58.0000 -0.1125
0.0000 57.0000 0.0005
0.0000 56.0000 0.1032
0.0000 55.0000 0.1132
0.0000 54.0000 0.0303
0.0000 53.0000 -0.0690
0.0000 52.0000 -0.1009
0.0000 51.0000 -0.0453
0.0000 50.0000 0.0424
0.0000 49.0000 0.0848
0.0000 48.0000 0.0503
0.0000 47.0000 -0.0237
0.0000 46.0000 -0.0693
0.0000 45.0000 -0.0498
0.0000 44.0000 0.0112
0.0000 43.0000 0.0560
0.0000 42.0000 0.0466
0.0000 41.0000 -0.0033
0.0000 40.0000 -0.0452
0.0000 39.0000 -0.0424
0.0000 38.0000 -0.0017
0.0000 37.0000 0.0366
0.0000 36.0000 0.0380
0.0000 35.0000 0.0046
0.0000 34.0000 -0.0299
0.0000 33.0000 -0.0339
0.0000 32.0000 -0.0063
0.0000 31.0000 0.0247
0.0000 30.0000 0.0301
0.0000 29.0000 0.0071
0.0000 28.0000 -0.0206
0.0000 27.0000 -0.0268
0.0000 26.0000 -0.0074
0.0000 25.0000 0.0174
0.0000 24.0000 0.0239
0.0000 23.0000 0.0075
0.0000 22.0000 -0.0148
0.0000 21.0000 -0.0214
0.0000 20.0000 -0.0073
0.0000 19.0000 0.0127
0.0000 18.0000 0.0193
0.0000 17.0000 0.0070
0.0000 16.0000 -0.0111
0.0000 15.0000 -0.0174
0.0000 14.0000 -0.0067
0.0000 13.0000 0.0097
0.0000 12.0000 0.0158
0.0000 11.0000 0.0064
0.0000 10.0000 -0.0086
0.0000 9.0000 -0.0144
0.0000 8.0000 -0.0060
0.0000 7.0000 0.0076
0.0000 6.0000 0.0131
0.0000 5.0000 0.0057
0.0000 4.0000 -0.0068
0.0000 3.0000 -0.0120
0.0000 2.0000 -0.0054
0.0000 1.0000 0.0061
0.0000 0.0000 0.0111
0.0000 -1.0000 0.0051
0.0000 -2.0000 -0.0055
0.0000 -3.0000 -0.0102
0.0000 -4.0000 -0.0048
0.0000 -5.0000 0.0050
0.0000 -6.0000 0.0095
0.0000 -7.0000 0.0046
0.0000 -8.0000 -0.0045
0.0000 -9.0000 -0.0088
0.0000 -10.0000 -0.0043
0.0000 -11.0000 0.0041
0.0000 -12.0000 0.0082
0.0000 -13.0000 0.0041
0.0000 -14.0000 -0.0037
0.0000 -15.0000 -0.0076
0.0000 -16.0000 -0.0040
0.0000 -17.0000 0.0034
0.0000 -18.0000 0.0071
